from,to
LKJI,ETHB
LKJI,MT-0001
LKJI,GR-0011
LKJI,RU-0639
LKJI,NL-0070
LKJI,NL-0041
LKJI,NL-0064
LKJI,MT-0003
LKJI,RU-0220
LKJI,LASR
LKJI,LKHV
LKHV,LGSA
LKHV,CZ-0079
LKHV,NL-0041
LKHV,LYBE
LKHV,UGMS
LKHV,EHWO
LKHV,XK-0002
LKHV,GR-0052
LKHV,LKBA
LKHV,LOIJ
LKHV,NL-0008
LKHV,LYDK
LKHV,DE-0391
LKHV,LOLC
LKHV,UUBC
LKHV,MT-0004
LKHV,LYPN
LKHV,LKJI
EHGR,AT-0013
EHGR,LKMK
EHGR,UMGG
EHGR,UMMR
EHGR,EDDR
EHGR,ETHB
EHGR,LOLF
EHGR,LAKV
EHGR,DE-0353
EHGR,RS-0008
EHGR,DE-0219
EHGR,BKPR
EHGR,LOGW
EHGR,NL-0026
EHGR,USII
EHGR,GR-0064
EHGR,BY-0045
EHGR,LOLG
LYDK,NL-0037
LYDK,BY-0004
LYDK,UMII
LYDK,BY-0012
LYDK,LKHV
LYDK,EDAZ
LYDK,RS-0007
LYDK,RS-0023
LYDK,LKMK
LYDK,EDFB
BY-4247,GR-0064
BY-4247,DE-0271
BY-4247,USII
BY-4247,TR-0030
BY-4247,GR-0001
BY-4247,RU-0341
BY-4247,LGAT
BY-4247,CZ-0153
BY-4247,LAVL
BY-4247,BY-0022
BY-4247,MT-0006
AT-0002,LYVR
AT-0002,AD-0002
AT-0002,NL-0067
AT-0002,RU-0708
AT-0002,NL-0050
AT-0002,RS-0008
AT-0002,DE-0313
AT-0002,RU-0922
AT-0002,CZ-0153
AT-0002,GR-0019
ULBM,NL-0008
ULBM,XK-0005
ULBM,EHNP
ULBM,UMMR
ULBM,UMDU
ULBM,LGML
ULBM,LOIR
ULBM,RU-0511
ULBM,BY-0015
ULBM,RU-0372
ULBM,GR-0052
ULBM,NL-0067
ULBM,LOWG
ULBM,RS-0007
ULBM,BKPR
ULBM,LYLE
NL-0064,RS-0007
NL-0064,AL-LA10
NL-0064,MT-0006
NL-0064,LGAV
NL-0064,RS-0011
NL-0064,NL-0023
NL-0064,LKJI
NL-0064,LOIA
NL-0064,RU-0290
NL-0064,LAVL
NL-0064,LKMB
NL-0064,RU-0729
NL-0064,RU-0220
NL-0063,MT-0003
NL-0063,RS-0015
NL-0063,LGAV
NL-0063,RS-0032
NL-0063,EDGB
NL-0063,EHDL
NL-0063,CZ-0158
NL-0063,MT-0001
NL-0063,DE-0313
UMDU,LAKU
UMDU,EDGB
UMDU,ULBM
UMDU,LAVL
UMDU,RS-0032
UMDU,BY-0001
UMDU,DE-0388
UMDU,BY-0022
UMDU,GR-0064
UMDU,CZ-0145
UMDU,LOWK
UMDU,LOGW
UMDU,LGAT
SM-0001,AL-LA10
SM-0001,XK-0001
SM-0001,CZ-0079
SM-0001,RS-0021
SM-0001,NL-0067
SM-0001,RS-0011
SM-0001,LOGG
SM-0001,LTBW
SM-0001,LOLC
SM-0001,URSS
SM-0001,CZ-0185
SM-0001,LGML
SM-0001,EHSE
NL-0067,XK-0001
NL-0067,CZ-0073
NL-0067,NL-0070
NL-0067,AT-0002
NL-0067,SM-0001
NL-0067,MT-0002
NL-0067,MT-0004
NL-0067,ULBM
NL-0067,LYSO
NL-0067,TR-0019
NL-0067,RS-0032
NL-0067,LGAV
NL-0067,EHNP
DE-0053,EDRN
DE-0053,GR-0019
DE-0053,LKHD
DE-0053,LOLC
DE-0053,LGAT
DE-0053,URSS
DE-0053,CZ-0145
DE-0053,CZ-0057
DE-0053,RU-0372
DE-0053,LASK
DE-0053,NL-0041
DE-0053,MT-0004
DE-0053,MT-0002
DE-0053,RS-0005
DE-0053,RS-0031
DE-0053,DE-0433
DE-0053,LGLR
EDCA,UUBC
EDCA,RS-0023
EDCA,EHSE
EDCA,MT-0003
EDCA,RS-0006
EDCA,UMII
EDCA,LKMK
EDCA,RS-0021
EDCA,EHNP
EDCA,LAKV
EDCA,GR-0056
EDCA,NL-0041
EDCA,EHWO
EDCA,CZ-0057
AT-0013,XK-0003
AT-0013,EHGR
AT-0013,ETHB
AT-0013,NL-0023
AT-0013,EDFB
AT-0013,BY-0041
AT-0013,LOLG
AT-0013,BKPR
AT-0013,LOLF
AT-0013,LYSO
AT-0013,EDNQ
AT-0013,RU-0341
AT-0013,LYCA
AT-0013,GR-0019
AT-0013,LKVP
AT-0013,LYPT
AT-0013,TR-0030
AT-0011,MT-0004
AT-0011,LGPA
AT-0011,UMGG
AT-0011,LASK
AT-0011,LYSO
AT-0011,LAVL
AT-0011,EDRI
AT-0011,LGLR
LGSA,CZ-0145
LGSA,LKHV
LGSA,UMGG
LGSA,RU-0341
LGSA,UMMG
LGSA,URSS
LGSA,BY-0004
LGSA,LYSO
LGSA,GR-0011
LGSA,CZ-0153
LGSA,GR-0056
LYVR,AT-0002
LYVR,BY-0030
LYVR,BY-0015
LYVR,LAVL
LYVR,TR-0030
LYVR,NL-0023
LYVR,MT-0001
LYVR,EDNQ
LYVR,RU-0494
LYVR,CZ-0057
LYVR,LOLF
LYVR,BY-0019
LYVR,EDDR
LYVR,RU-0685
LYVR,LIKD
XK-0001,SM-0001
XK-0001,NL-0067
XK-0001,AD-0002
XK-0001,GR-0011
XK-0001,NL-0037
XK-0001,LKMB
XK-0001,LYBJ
XK-0001,EHWO
XK-0001,BY-0022
XK-0001,AL-0003
XK-0001,CZ-0073
XK-0001,LGML
XK-0001,MT-0006
XK-0001,XK-0005
XK-0002,BY-0001
XK-0002,UMNM
XK-0002,LKHV
XK-0002,EHVB
XK-0002,RS-0032
XK-0002,NL-0057
XK-0002,GR-0005
XK-0002,LGLR
XK-0002,LYPT
XK-0002,DE-0433
XK-0002,LYBJ
XK-0002,RU-0729
XK-0002,DE-0391
XK-0002,LOGW
XK-0002,EHNP
XK-0002,RU-0290
NL-0050,AD-0002
NL-0050,GR-0064
NL-0050,LAKU
NL-0050,LGPA
NL-0050,LYSO
NL-0050,AT-0002
NL-0050,LAGJ
NL-0050,LGAV
NL-0050,GR-0011
NL-0050,LKHD
NL-0050,RS-0032
NL-0050,NL-0057
NL-0050,X-VIE
XK-0003,LASK
XK-0003,AT-0013
XK-0003,GR-0005
XK-0003,RS-0006
XK-0003,GR-0064
XK-0003,RU-0729
XK-0003,LYBE
XK-0003,LOWK
XK-0003,X-VIE
XK-0003,LOAA
XK-0003,LOSM
XK-0003,NL-0037
XK-0003,BY-0041
XK-0005,ULBM
XK-0005,EHVB
XK-0005,LYKV
XK-0005,LOAA
XK-0005,BY-0012
XK-0005,RS-0031
XK-0005,LOLT
XK-0005,CZ-0054
XK-0005,AL-LA10
XK-0005,RU-0372
XK-0005,BY-0004
XK-0005,CZ-0145
XK-0005,XK-0001
XK-0005,RU-0922
EDRI,GR-0013
EDRI,LOIJ
EDRI,LYPN
EDRI,LOSM
EDRI,EHNP
EDRI,LKHD
EDRI,LOAD
EDRI,LATI
EDRI,NL-0070
EDRI,DE-0354
EDRI,UMGG
EDRI,LGAV
EDRI,NL-0023
EDRI,GR-0064
EDRI,NL-0037
EDRI,AT-0011
EDRI,DE-0391
EDRI,DE-0388
EDRI,LKVP
NL-0057,BY-0012
NL-0057,UMGG
NL-0057,RS-0007
NL-0057,XK-0002
NL-0057,USDS
NL-0057,CZ-0185
NL-0057,CZ-0153
NL-0057,LYPN
NL-0057,NL-0026
NL-0057,CZ-0158
NL-0057,LGML
NL-0057,MT-0003
NL-0057,LMML
NL-0057,RS-0008
NL-0057,NL-0050
EDAZ,CZ-0079
EDAZ,LTBU
EDAZ,LGIO
EDAZ,DE-0388
EDAZ,LYDK
EDAZ,URSS
EDAZ,LKCM
EDAZ,MT-0005
EDAZ,BKPR
EDAZ,RS-0018
EDAZ,EDDR
EDAZ,BY-0009
EDAZ,UMMR
LAGJ,X-VIE
LAGJ,CZ-0145
LAGJ,URSS
LAGJ,RU-0489
LAGJ,NL-0050
LAGJ,EDRN
LAGJ,LGLR
LAGJ,LKMB
LAGJ,RU-0729
LAGJ,BY-0009
EDRN,DE-0271
EDRN,DE-0053
EDRN,LOLC
EDRN,LTFM
EDRN,LYLE
EDRN,GR-0064
EDRN,RU-0220
EDRN,UGMS
EDRN,LYPT
EDRN,EHAL
EDRN,UMMR
EDRN,LAGJ
EDRN,CZ-0185
EDRN,LOAD
EDRN,LGML
EDRN,AD-0002
EDRN,AL-0002
EDRN,LASK
EDRN,RU-0485
EDRN,RS-0031
LOSM,RU-0708
LOSM,LOAT
LOSM,LG55
LOSM,CZ-0122
LOSM,NL-0008
LOSM,RS-0006
LOSM,EDRI
LOSM,EHHV
LOSM,EHNP
LOSM,LGPA
LOSM,XK-0003
LOSM,RS-0015
LOSM,LGAV
LGST,GR-0019
LGST,BY-0006
LGST,LGAT
LGST,RS-0006
LGST,LOIR
LGST,RU-0922
LGST,LOAT
LGST,NL-0008
LGST,UMGG
MT-0001,AL-0003
MT-0001,BY-0009
MT-0001,LKJI
MT-0001,LTBA
MT-0001,NL-0070
MT-0001,LYVR
MT-0001,UMII
MT-0001,CZ-0079
MT-0001,CZ-0073
MT-0001,URSS
MT-0001,LGAV
MT-0001,NL-0063
MT-0001,LYPT
MT-0001,EDDR
MT-0001,LKVP
MT-0001,RS-0032
MT-0001,GR-0056
MT-0006,LGPA
MT-0006,CZ-0185
MT-0006,NL-0064
MT-0006,LYKV
MT-0006,X-VIE
MT-0006,EDGB
MT-0006,CZ-0073
MT-0006,LKMK
MT-0006,UMMG
MT-0006,XK-0001
MT-0006,BY-4247
NL-0041,RU-0485
NL-0041,MT-0003
NL-0041,LKHV
NL-0041,LOLT
NL-0041,RU-0489
NL-0041,LKJI
NL-0041,CZ-0079
NL-0041,DE-0053
NL-0041,BY-0022
NL-0041,EDCA
NL-0041,LKBA
NL-0041,X-VIE
MT-0005,CZ-0054
MT-0005,RU-0584
MT-0005,UMMR
MT-0005,LOWG
MT-0005,LASK
MT-0005,LGRD
MT-0005,LKHD
MT-0005,EDAZ
MT-0005,CZ-0158
MT-0005,LYPT
MT-0005,CZ-0126
MT-0005,ETHB
EDDR,AL-0002
EDDR,RS-0006
EDDR,LOAD
EDDR,LTBW
EDDR,EHGR
EDDR,LASR
EDDR,LKSU
EDDR,LYLE
EDDR,LKVP
EDDR,EDCL
EDDR,EDAZ
EDDR,LKHD
EDDR,LYVR
EDDR,MT-0001
EDDR,LOIA
EDDR,DE-0433
EDDR,BY-0001
MT-0004,USDS
MT-0004,AT-0011
MT-0004,RU-0066
MT-0004,LYLE
MT-0004,CZ-0073
MT-0004,LOLT
MT-0004,NL-0067
MT-0004,BY-0009
MT-0004,DE-0053
MT-0004,UMMG
MT-0004,LKHV
MT-0003,NL-0041
MT-0003,NL-0063
MT-0003,RU-0708
MT-0003,EDCA
MT-0003,RS-0031
MT-0003,TR-0019
MT-0003,NL-0057
MT-0003,RU-0290
MT-0003,LKJI
MT-0003,GR-0005
MT-0002,RU-0511
MT-0002,LYKA
MT-0002,CZ-0057
MT-0002,LOLT
MT-0002,NL-0067
MT-0002,RS-0032
MT-0002,USDS
MT-0002,UUBC
MT-0002,DE-0053
MT-0002,NL-0008
MT-0002,X-VIE
MT-0002,CZ-0145
DE-0391,LKMB
DE-0391,NL-0023
DE-0391,RS-0015
DE-0391,LGNX
DE-0391,UMGG
DE-0391,LAKO
DE-0391,AL-0010
DE-0391,GR-0013
DE-0391,BY-0006
DE-0391,LOLT
DE-0391,URSS
DE-0391,LYLE
DE-0391,LKHV
DE-0391,RS-0023
DE-0391,LGML
DE-0391,LGIO
DE-0391,EHHV
DE-0391,EDRI
DE-0391,XK-0002
DE-0391,TR-0028
DE-0391,LASK
DE-0391,UMNM
RU-0066,RU-0584
RU-0066,LGML
RU-0066,MT-0004
RU-0066,EHSE
RU-0066,RS-0006
RU-0066,LGIO
RU-0066,LGAV
RU-0066,LASK
RU-0066,RS-0007
RU-0066,LGLR
RU-0066,LGRD
RU-0066,RS-0008
RU-0066,GR-0064
DE-0271,BY-4247
DE-0271,EDRN
DE-0271,AL-LA10
DE-0271,LAKV
DE-0271,URSS
DE-0271,BY-0039
DE-0271,UMNM
DE-0271,CZ-0057
DE-0271,ETHB
UMGG,NL-0057
UMGG,LYSO
UMGG,LGSA
UMGG,RU-0372
UMGG,EHGR
UMGG,DE-0391
UMGG,UMNM
UMGG,DE-0433
UMGG,AT-0011
UMGG,GR-0019
UMGG,EDRI
UMGG,RS-0007
UMGG,LGST
UMGG,LKMK
UMGG,UGMS
EDCL,RS-0018
EDCL,LKHD
EDCL,GR-0019
EDCL,UUBC
EDCL,AL-0010
EDCL,EDDR
EDCL,BY-0012
NL-0031,LOLF
NL-0031,GR-0028
NL-0031,LYLE
NL-0031,DE-0219
NL-0031,LAKV
NL-0031,LOIR
NL-0031,EHVB
NL-0031,RS-0007
NL-0031,GR-0011
NL-0031,BY-0016
NL-0031,LKCM
NL-0031,LGRD
RU-0639,BY-0045
RU-0639,X-VIE
RU-0639,BY-0006
RU-0639,LKMK
RU-0639,LKJI
RU-0639,LOLC
RU-0639,LYBE
RU-0639,GR-0005
RU-0639,LYLE
RU-0639,NL-0070
RU-0639,RS-0018
NL-0037,LOAD
NL-0037,LYDK
NL-0037,RS-0011
NL-0037,XK-0001
NL-0037,RU-0708
NL-0037,CZ-0122
NL-0037,EDRI
NL-0037,CZ-0185
NL-0037,XK-0003
NL-0037,LAVL
NL-0037,GR-0056
RU-0511,LOLG
RU-0511,MT-0002
RU-0511,BY-0045
RU-0511,BY-0006
RU-0511,LASK
RU-0511,LAKV
RU-0511,LOLC
RU-0511,EHAL
RU-0511,ULBM
RU-0511,LYBJ
RU-0511,RU-0372
RU-0511,DE-0433
RU-0511,LYSO
RU-0511,GR-0052
LKMB,GR-0052
LKMB,DE-0391
LKMB,CZ-0079
LKMB,XK-0001
LKMB,NL-0023
LKMB,AL-0002
LKMB,BY-0015
LKMB,LOAD
LKMB,LAGJ
LKMB,DE-0131
LKMB,LOWK
LKMB,NL-0064
LKMB,ETHB
LG55,LYBJ
LG55,AL-0003
LG55,LOSM
LG55,LGAV
LG55,LGNX
LG55,BKPR
LG55,LYPN
LG55,LAKV
LG55,BY-0012
LG55,BY-0039
DE-0388,GR-0005
DE-0388,LOAA
DE-0388,USII
DE-0388,EDAZ
DE-0388,UMDU
DE-0388,LYBJ
DE-0388,DE-0353
DE-0388,LKMK
DE-0388,RS-0008
DE-0388,EDRI
DE-0388,LOGG
LKMK,EHGR
LKMK,CZ-0122
LKMK,RU-0639
LKMK,RU-0685
LKMK,BY-0009
LKMK,LIKD
LKMK,LOWG
LKMK,EDCA
LKMK,EDNQ
LKMK,RS-0011
LKMK,DE-0388
LKMK,CZ-0158
LKMK,BY-0045
LKMK,RU-0290
LKMK,MT-0006
LKMK,LYDK
LKMK,LTBW
LKMK,UMGG
LOGG,LKBA
LOGG,LOIA
LOGG,LKCM
LOGG,UMMR
LOGG,SM-0001
LOGG,AL-LA10
LOGG,RU-0729
LOGG,GR-0056
LOGG,DE-0388
LYKA,MT-0002
LYKA,RU-0341
LYKA,CZ-0158
LYKA,DE-0433
LYKA,CZ-0073
LYKA,LYBJ
LYKA,AL-0010
LYKA,LOIJ
LYKA,BY-0045
LYKA,CZ-0122
LYKA,RU-0584
LYKA,LASK
LYKA,TR-0019
LAKV,LYSO
LAKV,LOWG
LAKV,DE-0271
LAKV,LKCM
LAKV,BY-0041
LAKV,LOIR
LAKV,AL-0003
LAKV,CZ-0057
LAKV,LYBJ
LAKV,RU-0511
LAKV,RU-0290
LAKV,BKPR
LAKV,LTBW
LAKV,EHGR
LAKV,AL-0010
LAKV,USII
LAKV,NL-0031
LAKV,LG55
LAKV,EDCA
LAKV,LOWK
LAKV,RS-0023
EHNP,GR-0056
EHNP,NL-0008
EHNP,ULBM
EHNP,RS-0005
EHNP,LKHD
EHNP,RU-0341
EHNP,EDRI
EHNP,LOSM
EHNP,EDCA
EHNP,EDGB
EHNP,BY-0012
EHNP,XK-0002
EHNP,NL-0067
USDS,USII
USDS,MT-0004
USDS,UGMS
USDS,CZ-0126
USDS,LIKD
USDS,LOWG
USDS,DE-0219
USDS,RU-0708
USDS,CZ-0145
USDS,NL-0057
USDS,BY-0019
USDS,MT-0002
USDS,RU-0489
USDS,GR-0019
USDS,LOLT
USDS,RU-0685
USDS,LOAT
USDS,RS-0011
LOGW,RU-0494
LOGW,RS-0008
LOGW,DE-0354
LOGW,BY-0001
LOGW,UMMG
LOGW,LAKU
LOGW,LOAA
LOGW,LOIR
LOGW,EHGR
LOGW,LGAV
LOGW,RS-0005
LOGW,LTBU
LOGW,UMDU
LOGW,XK-0002
GR-0019,DE-0053
GR-0019,LGST
GR-0019,GR-0013
GR-0019,RS-0005
GR-0019,EDCL
GR-0019,UMNM
GR-0019,LKSU
GR-0019,DE-0219
GR-0019,NL-0070
GR-0019,UMGG
GR-0019,USDS
GR-0019,BY-0039
GR-0019,RU-0729
GR-0019,AT-0013
GR-0019,AT-0002
GR-0019,LOIR
CZ-0153,LKSU
CZ-0153,LKJI
CZ-0153,RS-0032
CZ-0153,LAKO
CZ-0153,RU-0485
CZ-0153,LTBA
CZ-0153,LATI
CZ-0153,RU-0290
CZ-0153,BY-4247
CZ-0153,AL-0003
CZ-0153,NL-0057
CZ-0153,DE-0354
CZ-0153,LGSA
CZ-0153,UGMS
CZ-0153,CZ-0158
CZ-0153,RS-0008
CZ-0153,AT-0002
RU-0685,BY-0030
RU-0685,BY-0041
RU-0685,TR-0019
RU-0685,GR-0013
RU-0685,LKMK
RU-0685,BY-0045
RU-0685,LTFM
RU-0685,EDFB
RU-0685,RS-0023
RU-0685,BY-0009
RU-0685,CZ-0057
RU-0685,CZ-0054
RU-0685,LOWK
RU-0685,USDS
RU-0685,CZ-0145
RU-0685,RU-0290
RU-0685,LYVR
EDGB,UMDU
EDGB,EHWO
EDGB,LYPT
EDGB,RS-0023
EDGB,NL-0063
EDGB,RU-0341
EDGB,MT-0006
EDGB,LYPN
EDGB,UMMR
EDGB,AL-LA10
EDGB,EHNP
EDGB,UMNM
EDGB,UUBC
EDGB,BY-0030
GR-0011,BY-0004
GR-0011,CZ-0158
GR-0011,XK-0001
GR-0011,LKJI
GR-0011,LOWK
GR-0011,TR-0028
GR-0011,DE-0313
GR-0011,LYLE
GR-0011,LGSA
GR-0011,LOIJ
GR-0011,LOWG
GR-0011,NL-0050
GR-0011,EHDL
GR-0011,NL-0031
GR-0011,TR-0019
GR-0011,DE-0131
RS-0032,LTBA
RS-0032,BY-0012
RS-0032,EHVB
RS-0032,LYBE
RS-0032,CZ-0153
RS-0032,RS-0015
RS-0032,RS-0007
RS-0032,BY-0019
RS-0032,NL-0063
RS-0032,UMDU
RS-0032,XK-0002
RS-0032,MT-0002
RS-0032,GR-0064
RS-0032,LYSO
RS-0032,NL-0050
RS-0032,BY-0022
RS-0032,NL-0067
RS-0032,MT-0001
URSS,NL-0070
URSS,CZ-0126
URSS,LAGJ
URSS,DE-0271
URSS,DE-0120
URSS,LGSA
URSS,DE-0053
URSS,DE-0219
URSS,UUBC
URSS,DE-0391
URSS,LOWK
URSS,EDAZ
URSS,LGPA
URSS,SM-0001
URSS,MT-0001
URSS,BKPR
URSS,LTFM
URSS,NL-0026
RS-0031,EHSE
RS-0031,LATI
RS-0031,AL-0010
RS-0031,EHVB
RS-0031,BY-0016
RS-0031,MT-0003
RS-0031,XK-0005
RS-0031,LOLC
RS-0031,LOIA
RS-0031,RU-0922
RS-0031,RS-0006
RS-0031,CZ-0158
RS-0031,DE-0053
RS-0031,TR-0019
RS-0031,CZ-0122
RS-0031,EDRN
RS-0031,LAKO
LYKV,RS-0005
LYKV,BY-0022
LYKV,XK-0005
LYKV,MT-0006
LYKV,RS-0023
LYKV,RU-0708
LYKV,LTBU
LYKV,AL-0003
LYKV,LGNX
LYKV,LAKO
LYKV,CZ-0057
CZ-0158,GR-0011
CZ-0158,LYBJ
CZ-0158,LYKA
CZ-0158,UMNM
CZ-0158,EHAL
CZ-0158,LOLG
CZ-0158,NL-0063
CZ-0158,LKMK
CZ-0158,RS-0031
CZ-0158,NL-0057
CZ-0158,LAVL
CZ-0158,MT-0005
CZ-0158,CZ-0153
GR-0013,UMII
GR-0013,EDRI
GR-0013,GR-0019
GR-0013,RU-0685
GR-0013,DE-0391
GR-0013,LYPT
GR-0013,LOIA
GR-0013,LAKO
GR-0013,EHHV
GR-0013,LTBU
GR-0013,RS-0015
GR-0013,RS-0018
GR-0013,EHDL
GR-0013,RU-0290
UMII,RU-0220
UMII,GR-0013
UMII,LYDK
UMII,LYCA
UMII,LGNX
UMII,LYPN
UMII,EDCA
UMII,X-VIE
UMII,MT-0001
UMII,EHVB
UGMS,RU-0729
UGMS,DE-0433
UGMS,GR-0056
UGMS,USDS
UGMS,LKHV
UGMS,LTBW
UGMS,BY-0004
UGMS,BY-0012
UGMS,EDRN
UGMS,RU-0708
UGMS,RS-0006
UGMS,LKVP
UGMS,CZ-0153
UGMS,RU-0372
UGMS,UMGG
LOWG,LAKV
LOWG,LOWK
LOWG,RU-0729
LOWG,LAKU
LOWG,USDS
LOWG,LOAT
LOWG,MT-0005
LOWG,DE-0353
LOWG,LASK
LOWG,LOAD
LOWG,LKMK
LOWG,AD-0002
LOWG,GR-0011
LOWG,ULBM
LOWG,RU-0485
LOWG,LYBE
LOWG,EDFB
LOWG,CZ-0073
LOWG,BY-0039
GR-0028,NL-0031
GR-0028,NL-0070
GR-0028,RS-0015
GR-0028,LGLR
GR-0028,LIKD
GR-0028,AL-LA10
GR-0028,LYLE
GR-0028,RS-0006
LOWK,LOWG
LOWK,RU-0220
LOWK,EHDL
LOWK,GR-0011
LOWK,BY-0019
LOWK,RS-0007
LOWK,XK-0003
LOWK,URSS
LOWK,LKMB
LOWK,RU-0685
LOWK,EHAL
LOWK,RS-0023
LOWK,LAKV
LOWK,UMDU
LOWK,LYCA
LIKD,RS-0006
LIKD,UUBC
LIKD,RS-0007
LIKD,USDS
LIKD,LYCA
LIKD,GR-0028
LIKD,LKMK
LIKD,LYSO
LIKD,DE-0353
LIKD,LGLR
LIKD,EHVB
LIKD,LAVL
LIKD,RS-0021
LIKD,LYVR
LAKO,LOIJ
LAKO,LKCM
LAKO,RS-0021
LAKO,RU-0220
LAKO,CZ-0153
LAKO,DE-0391
LAKO,NL-0026
LAKO,TR-0019
LAKO,GR-0013
LAKO,ETHB
LAKO,RU-0708
LAKO,GR-0064
LAKO,LKBA
LAKO,DE-0120
LAKO,LYKV
LAKO,EHWO
LAKO,BY-0022
LAKO,RS-0031
RS-0021,TR-0030
RS-0021,LAKO
RS-0021,SM-0001
RS-0021,LOAT
RS-0021,LYPN
RS-0021,LGRD
RS-0021,EDCA
RS-0021,LIKD
EDFB,LKHD
EDFB,LGRD
EDFB,AT-0013
EDFB,RU-0485
EDFB,RU-0708
EDFB,UMMG
EDFB,RU-0685
EDFB,CZ-0185
EDFB,DE-0354
EDFB,RU-0341
EDFB,LOWG
EDFB,LYDK
LAKU,NL-0026
LAKU,UMDU
LAKU,LOWG
LAKU,NL-0050
LAKU,BY-0045
LAKU,LOGW
LAKU,LATI
LAKU,RU-0485
LAKU,RU-0584
RS-0023,EDCA
RS-0023,RU-0372
RS-0023,EDGB
RS-0023,LYKV
RS-0023,EHHV
RS-0023,BY-0012
RS-0023,BKPR
RS-0023,DE-0391
RS-0023,RU-0685
RS-0023,LOLG
RS-0023,LYDK
RS-0023,CZ-0054
RS-0023,RS-0011
RS-0023,LOWK
RS-0023,LGAV
RS-0023,RU-0922
RS-0023,LAKV
CZ-0145,LAGJ
CZ-0145,LGSA
CZ-0145,DE-0053
CZ-0145,USDS
CZ-0145,XK-0005
CZ-0145,LASR
CZ-0145,UMDU
CZ-0145,BY-0015
CZ-0145,MT-0002
CZ-0145,RU-0685
CZ-0145,BY-0045
RS-0015,NL-0063
RS-0015,LAVL
RS-0015,DE-0391
RS-0015,GR-0028
RS-0015,DE-0353
RS-0015,LKVP
RS-0015,RS-0032
RS-0015,NL-0008
RS-0015,TR-0019
RS-0015,DE-0354
RS-0015,GR-0013
RS-0015,GR-0005
RS-0015,LOSM
RS-0015,LGML
LGIO,BY-0019
LGIO,LYCA
LGIO,EDAZ
LGIO,RU-0220
LGIO,RU-0066
LGIO,LGPA
LGIO,LTBA
LGIO,DE-0391
LGIO,LOLC
LGIO,BY-0006
RS-0018,BY-0016
RS-0018,EDCL
RS-0018,LKBA
RS-0018,NL-0026
RS-0018,LGLR
RS-0018,LOIR
RS-0018,GR-0013
RS-0018,EDAZ
RS-0018,LYLE
RS-0018,RU-0639
LOIJ,EDRI
LOIJ,LAKO
LOIJ,LKHV
LOIJ,LAVL
LOIJ,LYKA
LOIJ,GR-0011
LOIJ,CZ-0079
LOIJ,BY-0030
LOIJ,NL-0008
LOIJ,CZ-0057
ETHB,LKJI
ETHB,LYBE
ETHB,LMML
ETHB,LGAV
ETHB,AT-0013
ETHB,LYBJ
ETHB,EHGR
ETHB,RS-0005
ETHB,DE-0433
ETHB,LAKO
ETHB,DE-0354
ETHB,LKHD
ETHB,DE-0271
ETHB,LGAT
ETHB,CZ-0122
ETHB,CZ-0185
ETHB,LKMB
ETHB,MT-0005
ETHB,EHVB
LOIR,LGAT
LOIR,LTFM
LOIR,LAKV
LOIR,LYCA
LOIR,ULBM
LOIR,LOGW
LOIR,RS-0018
LOIR,EHSE
LOIR,LGST
LOIR,CZ-0054
LOIR,NL-0031
LOIR,CZ-0122
LOIR,AL-LA10
LOIR,GR-0019
BY-0039,BY-0009
BY-0039,CZ-0054
BY-0039,CZ-0079
BY-0039,DE-0271
BY-0039,GR-0019
BY-0039,EHAL
BY-0039,RU-0372
BY-0039,RS-0008
BY-0039,DE-0219
BY-0039,UMNM
BY-0039,LOWG
BY-0039,LG55
BY-0030,TR-0019
BY-0030,RU-0685
BY-0030,RS-0008
BY-0030,LYVR
BY-0030,BY-0012
BY-0030,EHSE
BY-0030,EHHV
BY-0030,GR-0064
BY-0030,CZ-0122
BY-0030,LOIJ
BY-0030,AL-0003
BY-0030,LYCA
BY-0030,EDGB
LKBA,UMNM
LKBA,LOGG
LKBA,RS-0018
LKBA,LGAT
LKBA,RS-0006
LKBA,LKHV
LKBA,NL-0026
LKBA,LYPN
LKBA,LOLT
LKBA,CZ-0057
LKBA,LAKO
LKBA,RS-0005
LKBA,GR-0052
LKBA,NL-0041
LKBA,LGAV
LKBA,LYBE
RS-0011,UMMG
RS-0011,BY-0019
RS-0011,RS-0006
RS-0011,NL-0037
RS-0011,SM-0001
RS-0011,RU-0220
RS-0011,NL-0064
RS-0011,LKMK
RS-0011,AL-0002
RS-0011,BY-0006
RS-0011,RS-0023
RS-0011,AD-0002
RS-0011,CZ-0073
RS-0011,USDS
RS-0011,LYBE
RS-0005,EHWO
RS-0005,LYKV
RS-0005,TR-0019
RS-0005,GR-0019
RS-0005,EHNP
RS-0005,CZ-0185
RS-0005,EHVB
RS-0005,ETHB
RS-0005,DE-0053
RS-0005,LKBA
RS-0005,LOGW
RS-0007,LYLE
RS-0007,NL-0064
RS-0007,LOAT
RS-0007,LIKD
RS-0007,NL-0057
RS-0007,RS-0032
RS-0007,LOWK
RS-0007,RU-0066
RS-0007,RU-0290
RS-0007,LYDK
RS-0007,AL-0002
RS-0007,LOLT
RS-0007,NL-0031
RS-0007,UMGG
RS-0007,ULBM
RS-0007,LTBW
RS-0007,EHHV
RS-0006,EDDR
RS-0006,LIKD
RS-0006,RS-0011
RS-0006,XK-0003
RS-0006,LYPT
RS-0006,EDCA
RS-0006,LOSM
RS-0006,RU-0066
RS-0006,EDNQ
RS-0006,LKBA
RS-0006,LATI
RS-0006,UGMS
