from,to
FZKJ,SMJA
FZKJ,SPDR
FZKJ,FXSK
FZKJ,ER-0002
FZKJ,VTCR
FZKJ,DISP
FZKJ,DRRT
FZKJ,NFMA
FZKJ,VDKK
FZKJ,FZSD
FZKJ,ER-0003
FZKJ,EH-0013
FZKJ,GMMA
FZKJ,ES-0061
FZKJ,AM-0009
FZKJ,RW-0001
FZKJ,VOTV
FZKJ,OALP
FZKJ,DRRA
FZKJ,VEMZ
FZKJ,MT-0001
FZKJ,GGCF
FZKJ,EG-0032
FZKJ,VYBM
FZKJ,NCAI
FZKJ,DA10
FZKJ,YE-0005
FZKJ,DTTI
FZKJ,NCAT
FZKJ,VDSV
FZKJ,MD-0004
FZKJ,FMCZ
FZKJ,MM-0001
FZKJ,GR-0028
FZKJ,SMVG
FZKJ,GQNM
FZKJ,DTTB
GGBU,BIBD
GGBU,MD-0002
GGBU,DTTZ
GGBU,VIDX
GGBU,VQBT
GGBU,SYCP
GGBU,AM-0009
GGBU,US-0221
GGBU,SMJA
GGBU,LMML
GGBU,MK-0011
GGBU,UZ-0096
GGBU,PH-0503
GGBU,PS-0002
GGBU,GG64
GGBU,GGCF
GGBU,OJ38
GGBU,DNFB
GGBU,DAUO
GGBU,PK-GRT
GGBU,GMAR
GGBU,NG-BCU
GGBU,SMDA
GGBU,SYMR
GGBU,PT-0144
GGBU,DRRA
GGBU,LGAV
GGBU,YE-0005
GGBU,BW-0043
GGBU,YE-0003
GGBU,SYVB
GGBU,SYAN
GGBU,MK-0003
GGBU,GQNJ
HHAS,LW69
HHAS,SPRM
HHAS,NCAI
HHAS,NSAS
HHAS,EH-0013
HHAS,FR-0320
HHAS,LGAT
HHAS,FXTB
HHAS,DTTX
HHAS,SKAN
HHAS,OYHD
HHAS,DRZA
HHAS,OYRN
HHAS,VTBH
HHAS,LGSA
HHAS,VEDB
HHAS,EHWO
HHAS,FMCZ
HHAS,VTED
HHAS,FBCM
HHAS,FDNH
HHAS,ER-0003
HHAS,UZ-0086
HHAS,NIUE
HHAS,VDBG
HHAS,VQGP
HHAS,VQ10
HHAS,BIBV
HHAS,DRZI
HHAS,EGES
HHAS,HRZA
HHAS,UZ-0117
HHAS,PY-0042
HHAS,DAAX
HHAS,GQNS
HHAS,LUBM
HHAS,DAOY
LFRN,JO-0003
LFRN,OYZM
LFRN,LGIO
LFRN,FDTS
LFRN,PY-0028
LFRN,MD-0006
LFRN,SPDR
LFRN,OYMS
LFRN,DTTG
LFRN,GQNS
LFRN,OANL
LFRN,GQNI
LFRN,NFRS
LFRN,LMML
LFRN,LHSM
LFRN,BITM
LFRN,BW-0061
LFRN,PE-0010
LFRN,GGOV
LFRN,CD-0010
LFRN,FBMN
LFRN,EH-0007
LFRN,OAQN
LFRN,GGBF
LFRN,SPSI
LFRN,UD21
LFRN,VDSV
LFRN,FDNS
LFRN,FGSL
LFRN,GY-0006
LFRN,NG-0008
LFRN,UZ-0152
LFRN,UZ-0044
LFRN,EG-0058
LFRN,VQ10
LFRN,PH-0418
LFRN,DA10
LFRN,AM-0009
LFRN,GMAR
LFRN,EHVB
LFRN,FGMY
LFRN,EHAL
LFRN,MK-0014
NL-0067,PK-0024
NL-0067,HHSB
NL-0067,AF-0001
NL-0067,DRZA
NL-0067,VDSA
NL-0067,BW-0013
NL-0067,PT-0144
NL-0067,DFCR
NL-0067,BIHI
NL-0067,VYSO
NL-0067,VEKJ
NL-0067,EH-0020
NL-0067,GB-0557
NL-0067,SK-280
NL-0067,NCMR
NL-0067,VOTV
NL-0067,NFNV
NL-0067,DTTR
NL-0067,SYNA
NL-0067,NSTU
NL-0067,GY-0004
NL-0067,OALP
NL-0067,OJHF
NL-0067,HRYU
NL-0067,GB-1015
NL-0067,FPPR
NL-0067,ES-0061
NL-0067,SR-0005
NL-0067,SMPT
NL-0067,ES-0156
NL-0067,LK-0004
NL-0067,EH-0013
NL-0067,BIDV
NL-0067,IQ-0049
NL-0067,ER-0004
NL-0067,GB-0489
NL-0067,LGSA
GB-0154,BW-0061
GB-0154,FMZJ
GB-0154,HU-0042
GB-0154,FPST
GB-0154,NFNS
GB-0154,BW-0043
GB-0154,FZQV
GB-0154,LGRD
GB-0154,PS-0002
GB-0154,LG55
GB-0154,CD-0010
GB-0154,GUSB
GB-0154,GB-0727
GB-0154,FZUR
GB-0154,UZ-0006
GB-0154,BIHI
GB-0154,JO-0015
GB-0154,ER-0003
GB-0154,DNFB
GB-0154,NFFO
GB-0154,PH-0320
GB-0154,SYNA
GB-0154,ES-0265
GB-0154,FZDR
GB-0154,KH-0001
GB-0154,DRZI
GB-0154,GGGB
GB-0154,OJAM
GB-0154,MR-0006
GB-0154,DFCR
GB-0154,DGM
GB-0154,LFIL
GB-0154,PK-0024
GB-0154,DRZR
GB-0154,UTSL
GB-0154,FR-0469
GB-0154,DT70
GB-0154,VYSO
GB-0154,ES-0156
GB-0154,DTTA
GB-0154,GGOV
GB-0154,IQ-0049
GB-0154,UZ-0116
GB-0154,US-0221
HU-0049,FGSL
HU-0049,SKRH
HU-0049,BIHI
HU-0049,SYAN
HU-0049,BIDV
HU-0049,GGGB
HU-0049,SYLD
HU-0049,FXMF
HU-0049,GUGO
HU-0049,GULB
HU-0049,GCXO
HU-0049,FBMU
HU-0049,UZ-0116
HU-0049,VYTN
HU-0049,VQGP
HU-0049,DNKA
HU-0049,VCCA
HU-0049,PT-0020
HU-0049,PS-0002
HU-0049,IQ-0001
HU-0049,HHSB
HU-0049,EHDL
HU-0049,LK-0003
HU-0049,GQ-0001
HU-0049,NFNA
HU-0049,DT70
HU-0049,SMPT
HU-0049,SYNA
HU-0049,SMAN
HU-0049,FZQJ
HU-0049,NFMA
HU-0049,NSTU
HU-0049,GUSB
HU-0049,IQ-0029
HU-0049,VDKT
HU-0049,VDSV
HU-0049,VTSE
HU-0049,ES-0156
HU-0049,MK-0010
HU-0049,SKMJ
HU-0049,VDPP
HU-0049,LK-0004
AF13,GR-0028
AF13,DZ-0017
AF13,ST-0001
AF13,DT70
AF13,GQNJ
AF13,HE34
AF13,OYTZ
AF13,PT-0020
AF13,EH-0007
AF13,VDSR
AF13,PT-0123
AF13,EG-0058
AF13,HU-0042
AF13,SMJA
AF13,PT-0147
AF13,BW-0020
AF13,MR-0006
AF13,OANL
AF13,VCCJ
AF13,NFFO
AF13,OAGZ
AF13,BIBV
AF13,DFEK
AF13,NG-BCU
AF13,VQ10
AF13,MR-0003
AF13,AM-0005
AF13,OAQN
AF13,VYCI
AF13,VDPP
AF13,DNKA
AF13,GGGB
AF13,OYRN
AF13,ES-0084
AF13,DZ-0011
AF13,VIDX
AF13,DISG
AF13,GB-0624
AF13,HU-0019
AF13,CI-0001
AF13,NFMA
AF13,SMPG
AF13,BISN
AF13,OALP
AF13,PH-0320
AF13,FMCZ
AF13,FDSM
AF13,PY-0001
AF13,AF04
MK-0003,LHBC
MK-0003,AM-0005
MK-0003,PH-0256
MK-0003,UZ-0116
MK-0003,FMZJ
MK-0003,SR-0005
MK-0003,EHGR
MK-0003,NFNA
MK-0003,MM-0001
MK-0003,SPEQ
MK-0003,DIDB
MK-0003,BIBV
MK-0003,NFMA
MK-0003,GUSI
MK-0003,OYMS
MK-0003,GW-0001
MK-0003,FXBB
MK-0003,DIYO
MK-0003,ZLG
MK-0003,NCPY
MK-0003,MD-0006
MK-0003,UZ-0152
MK-0003,IQ-0047
MK-0003,DTMB
MK-0003,VDSA
MK-0003,BIDV
MK-0003,HRYN
MK-0003,FPPR
MK-0003,FGAB
MK-0003,LUCH
MK-0003,PE-0010
MK-0003,GUCY
MK-0003,HRYI
MK-0003,GQPA
MK-0003,GUBE
MK-0003,AD-0002
MK-0003,VEPG
MK-0003,GGBU
UTSR,DRZG
UTSR,FDBM
UTSR,HU-0005
UTSR,SYMR
UTSR,VTPT
UTSR,VDSV
UTSR,HHAG
UTSR,MM-0005
UTSR,LGRD
UTSR,LW66
UTSR,NG-0007
UTSR,PT-0147
UTSR,JO-0007
UTSR,PE-0010
UTSR,VYMK
UTSR,NFNS
UTSR,RW-0001
UTSR,EH-0001
UTSR,ST-0001
UTSR,GGBF
UTSR,DTKA
UTSR,OJ38
UTSR,DIBI
UTSR,MT-0004
UTSR,OYRN
UTSR,OAQN
UTSR,MT-0001
UTSR,GG64
UTSR,HRYG
UTSR,BIFZ
UTSR,VTED
UTSR,TH-0011
UTSR,EH-0020
UTSR,GQNJ
LFRW,GULB
LFRW,HE33
LFRW,GN-0001
LFRW,GQNI
LFRW,DRZR
LFRW,DIBI
LFRW,FDUB
LFRW,VYCI
LFRW,EH-0011
LFRW,FXSK
LFRW,FBMU
LFRW,NFFO
LFRW,VCCW
LFRW,HHSB
LFRW,JO-0002
LFRW,GGOV
LFRW,DRRN
LFRW,DTTR
LFRW,GY-0004
LFRW,EHWO
LFRW,ES-0209
LFRW,SPSI
LFRW,GGBF
LFRW,GQ-0001
LFRW,EH-0005
LFRW,OANL
LFRW,NSTU
LFRW,MR-0006
LFRW,OJMF
LFRW,NCMG
LFRW,DTTA
LFRW,PK-0024
LFRW,FDBS
LFRW,SYCP
LFRW,FR-0314
LFRW,VMMC
LFRW,AD-0002
LFRW,DIGL
LFRW,LFYT
LFRW,OYBN
LFRW,PT-0123
IN-0059,GGCF
IN-0059,MT-0006
IN-0059,ZZ-0002
IN-0059,GR-0028
IN-0059,VDKT
IN-0059,MT-0001
IN-0059,HE34
IN-0059,FXTB
IN-0059,ORKK
IN-0059,PH-0320
IN-0059,EHWO
IN-0059,DTTB
IN-0059,HEAZ
IN-0059,DTTZ
IN-0059,OJHF
IN-0059,GY-0004
IN-0059,OYBI
IN-0059,EHDL
IN-0059,TH-0004
IN-0059,HU-0033
IN-0059,VCCB
IN-0059,SPRM
IN-0059,FMCZ
IN-0059,IQ-0001
IN-0059,NSFQ
IN-0059,LGAT
IN-0059,HE30
IN-0059,PE-0022
IN-0059,FR-0314
IN-0059,PH-0503
IN-0059,SMJA
IN-0059,UZ-0116
IN-0059,SMDA
IN-0059,GULB
IN-0059,FDTM
IN-0059,EHNP
IN-0059,JO-0003
IN-0059,VEPG
IN-0059,SMPT
HHBA,LMML
HHBA,SMDK
HHBA,IQ-0037
HHBA,LFYT
HHBA,IQ-0049
HHBA,JO-0003
HHBA,DZ-0017
HHBA,MD-0002
HHBA,FZEM
HHBA,VIDX
HHBA,LUCH
HHBA,IQ-0029
HHBA,FBNT
HHBA,VTCR
HHBA,VDKK
HHBA,ES-0209
HHBA,UGEJ
HHBA,OP21
HHBA,VYTN
HHBA,NIUE
HHBA,NCPK
HHBA,PY-0068
HHBA,FDTS
HHBA,FGBT
SYBT,PY-0001
SYBT,EH-0020
SYBT,SYCP
SYBT,OAA
SYBT,EHNP
SYBT,SYPR
SYBT,DABC
SYBT,MT-0004
SYBT,FR-0314
SYBT,AF04
SYBT,JO-0004
SYBT,VTUD
SYBT,OP21
SYBT,HRYN
SYBT,KH-0003
SYBT,GUSI
SYBT,SYAN
SYBT,OPMT
SYBT,DIGL
SYBT,HHMS
SYBT,NFNS
SYBT,FGSL
SYBT,DTTB
SYBT,BITM
SYBT,LK-0003
SYBT,UDSG
SYBT,GQNM
SYBT,DRZG
SYBT,GUXN
SYBT,SKSF
SYBT,VYSO
SYBT,EG-0032
SYBT,FR-0512
SYBT,ORKK
BITM,DRZR
BITM,LHKI
BITM,IQ-0047
BITM,IQ-0011
BITM,SGCU
BITM,OYHD
BITM,DTTR
BITM,LW66
BITM,CI-0001
BITM,ER-0003
BITM,FDMH
BITM,SMPG
BITM,SPOR
BITM,LUTR
BITM,VTCR
BITM,DIBK
BITM,EH-0013
BITM,LFRN
BITM,PY-0028
BITM,ZLG
BITM,DA10
BITM,PH-0089
BITM,MR-0003
BITM,SYBT
BITM,GUOK
BITM,HRZA
BITM,FXNH
BITM,FXMH
BITM,VQPR
BITM,NIUE
BITM,LFYT
BITM,KH-0003
UTSL,SR-0005
UTSL,AM-0002
UTSL,AF-0001
UTSL,UZ-0044
UTSL,HU-0005
UTSL,AM-0001
UTSL,OYZM
UTSL,ORKK
UTSL,SKMJ
UTSL,EHAL
UTSL,FDBM
UTSL,SMPG
UTSL,SPRM
UTSL,IQ-0005
UTSL,VTUD
UTSL,NFNV
UTSL,OJHR
UTSL,TF-0001
UTSL,GR-0028
UTSL,RW-0001
UTSL,MT-0003
UTSL,DA10
UTSL,JO-0003
UTSL,GB-0624
UTSL,UGEJ
UTSL,FGBT
UTSL,OCS
UTSL,LHKI
UTSL,NCMR
UTSL,GULB
UTSL,EHWO
UTSL,LW66
UTSL,FBCM
UTSL,GB-0154
UTSL,ER-0002
UTSL,DAAX
UTSL,VQBT
UTSL,SMAN
UTSL,IN-0301
UTSL,SKAN
UTSL,DTTA
UTSL,VQPR
HU-0062,DNDS
HU-0062,VEKJ
HU-0062,NFRS
HU-0062,EGES
HU-0062,AM-0001
HU-0062,TH-0032
HU-0062,AF07
HU-0062,MR-0006
HU-0062,SMAN
HU-0062,KH-0002
HU-0062,DRRU
HU-0062,LW74
HU-0062,LVGZ
HU-0062,NIUE
HU-0062,ER-0001
HU-0062,SPDR
HU-0062,MK-0011
HU-0062,FDBM
HU-0062,LUKK
HU-0062,FDMH
HU-0062,NL-0008
HU-0062,EES
HU-0062,OYTZ
HU-0062,GQNM
GMML,FXMS
GMML,DFEL
GMML,FZEM
GMML,SYPR
GMML,GW-0001
GMML,KH-0002
GMML,AF-0001
GMML,ST-0001
GMML,EH-0011
GMML,DTTA
GMML,SMPT
GMML,LVGZ
GMML,HHMS
GMML,HETR
GMML,MT-0004
GMML,DNBE
GMML,LHBC
GMML,PT-0099
GMML,DRZA
GMML,DRRN
GMML,NSFQ
GMML,LGLR
GMML,IQ-0052
GMML,FR-0320
GMML,SYNA
GMML,PY-0083
GMML,GB-1015
GMML,ES-0265
GMML,DTTB
GMML,EGES
GMML,HE33
MK-0011,JO-0002
MK-0011,DZ-0011
MK-0011,HHAG
MK-0011,MD-0003
MK-0011,ES-0156
MK-0011,GGOV
MK-0011,MT-0006
MK-0011,FDBS
MK-0011,NFNM
MK-0011,GB-0489
MK-0011,GGBU
MK-0011,OJHR
MK-0011,LGSA
MK-0011,GR-0011
MK-0011,HRZA
MK-0011,MD-0002
MK-0011,MR-0003
MK-0011,FR-0320
MK-0011,PT-0118
MK-0011,MT-0003
MK-0011,GR-0001
MK-0011,HU-0062
MK-0011,EH-0005
MK-0011,JO-0007
MK-0011,OAGZ
MK-0011,LUBM
MK-0011,FDSM
MK-0011,OPKH
MK-0011,VEPG
MK-0011,EHDL
MK-0011,LLAZ
MK-0011,NFNB
MK-0011,IQ-0001
MK-0011,GGGB
MK-0011,FPPR
MK-0010,AF-0005
MK-0010,IQ-0029
MK-0010,VYBM
MK-0010,DTTX
MK-0010,EHNP
MK-0010,MD-0003
MK-0010,CI-0001
MK-0010,MR-0002
MK-0010,LUBL
MK-0010,VQPR
MK-0010,GQ-0001
MK-0010,DABC
MK-0010,DNBE
MK-0010,JO-0002
MK-0010,FDBS
MK-0010,GB-0727
MK-0010,SMDK
MK-0010,ER-0002
MK-0010,HHSB
MK-0010,DIBI
MK-0010,DRRT
MK-0010,LW71
MK-0010,NFNS
MK-0010,VTUD
MK-0010,IQ-0052
MK-0010,OYMS
MK-0010,GR-0028
MK-0010,SYCP
MK-0010,SKSF
MK-0010,HU-0049
MK-0010,BW-0043
MK-0010,DFEK
MK-0010,EHAL
MK-0010,FHAW
SPOR,DIYO
SPOR,PH-0418
SPOR,MD-0007
SPOR,SPGU
SPOR,DAAX
SPOR,FMZJ
SPOR,OALP
SPOR,DTMB
SPOR,DRZI
SPOR,NG-0007
SPOR,PH-0256
SPOR,PT-0085
SPOR,SK-023
SPOR,AM-0009
SPOR,BITM
SPOR,ZZ-0002
SPOR,PT-0144
SPOR,MT-0002
SPOR,FDTS
SPOR,SMPG
SPOR,DGM
SPOR,OYMS
SPOR,PY-0028
SPOR,FPST
SPOR,IQ-0005
SPOR,KH-0001
SPOR,LMML
SPOR,LGAV
SPOR,PY-0041
SPOR,SKUB
SPOR,NFKD
SPOR,PT-0020
SPOR,EHGR
SPOR,ES-0156
SPOR,MT-0003
SPOR,DFER
SPOR,DIBI
SPOR,TAV
UD21,OCS
UD21,DIDB
UD21,OJ38
UD21,NFKD
UD21,SYPR
UD21,GUSB
UD21,SK-355
UD21,NCAI
UD21,GR-0001
UD21,VCCB
UD21,PY-0001
UD21,FXSK
UD21,SKUB
UD21,LLAZ
UD21,LGLR
UD21,DFEB
UD21,HRYO
UD21,IN-0301
UD21,BIHI
UD21,LW71
UD21,JO-0003
UD21,LFRN
UD21,NFMA
UD21,PT-0118
UD21,FMCZ
UD21,OYTZ
UD21,PT-0144
UD21,ST-0001
UD21,NFNM
UD21,FGSL
UD21,OYHD
UD21,GUXN
UD21,GGBF
UD21,OALP
UD21,FZBE
UD21,GW-0001
LGSA,SYMR
LGSA,DFEB
LGSA,EG-0032
LGSA,FXBB
LGSA,FZUR
LGSA,DFET
LGSA,RW-0001
LGSA,FXMS
LGSA,MT-0001
LGSA,GB-0624
LGSA,DFCY
LGSA,SMDA
LGSA,FMCZ
LGSA,FXSK
LGSA,LGAT
LGSA,HU-0033
LGSA,TH-0004
LGSA,HHAS
LGSA,OJMF
LGSA,AM-0009
LGSA,MK-0011
LGSA,PH-0115
LGSA,DAAX
LGSA,ORKK
LGSA,ES-0084
LGSA,NCMR
LGSA,SMMO
LGSA,MD-0007
LGSA,SYPR
LGSA,VDKT
LGSA,SGAS
LGSA,GUBE
LGSA,LW69
LGSA,GR-0028
LGSA,MT-0002
LGSA,FBMN
LGSA,HETR
LGSA,SPDR
LGSA,NL-0067
US-0221,UZ-0006
US-0221,PY-0083
US-0221,GGGB
US-0221,GMMA
US-0221,UZ-0086
US-0221,AM-0002
US-0221,BW-0020
US-0221,LUBL
US-0221,GQNJ
US-0221,GGBU
US-0221,BISP
US-0221,OP21
US-0221,NCRG
US-0221,GY-0006
US-0221,DTTR
US-0221,DRRT
US-0221,LMML
US-0221,ER-0002
US-0221,OJJR
US-0221,DT70
US-0221,SKSF
US-0221,HETR
US-0221,VTUD
US-0221,BW-0013
US-0221,GUGO
US-0221,FXPG
US-0221,DAH
US-0221,ORKK
US-0221,FR-0469
US-0221,ES-0122
US-0221,VEPG
US-0221,FR-0320
US-0221,FXMH
US-0221,GN-0001
US-0221,FZDR
US-0221,GB-0154
SYAN,YE-0005
SYAN,MT-0001
SYAN,HU-0049
SYAN,DGM
SYAN,OPMR
SYAN,VEMZ
SYAN,PH-0418
SYAN,OPKT
SYAN,GUCY
SYAN,SPSI
SYAN,DNFB
SYAN,LGAV
SYAN,NCAI
SYAN,LVGZ
SYAN,FHAW
SYAN,DRZR
SYAN,NFNK
SYAN,BIFZ
SYAN,GB-1015
SYAN,TAV
SYAN,DNMM
SYAN,SMPG
SYAN,GN-0001
SYAN,SPGU
SYAN,SYBT
SYAN,OPBR
SYAN,LFNG
SYAN,GQPA
SYAN,LUCH
SYAN,FDBT
SYAN,VEDB
SYAN,DAH
SYAN,BIDV
SYAN,HEMM
SYAN,AM-0005
SYAN,EHGR
SYAN,EG-0058
SYAN,DNBE
SYAN,GGBU
SYAN,NCMH
NFKD,FZQV
NFKD,RPSM
NFKD,MD-0004
NFKD,UD21
NFKD,FDBT
NFKD,FJDG
NFKD,BIHI
NFKD,NFFO
NFKD,LUBM
NFKD,ES-0122
NFKD,EH-0007
NFKD,OYHD
NFKD,FBMU
NFKD,LUKK
NFKD,LUBL
NFKD,PT-0147
NFKD,SYLD
NFKD,LW67
NFKD,MR-0002
NFKD,ZZ-0002
NFKD,DISP
NFKD,SMWA
NFKD,FXMM
NFKD,FHAW
NFKD,FBCM
NFKD,AF07
NFKD,OJJR
NFKD,EH-0001
NFKD,EHWO
NFKD,BIBV
NFKD,EHVB
NFKD,PY-0028
NFKD,VYSL
NFKD,SPOR
NFKD,SKMJ
NFKD,PH-0089
NFKD,EHAL
NFKD,CD-0035
NFKD,BIFZ
NFKD,MD-0003
NFKD,NCRG
NFKD,SYMR
OYMS,DNBE
OYMS,EH-0001
OYMS,NE-0002
OYMS,PT-0099
OYMS,PY-0042
OYMS,DFEL
OYMS,PH-0503
OYMS,FJDG
OYMS,LFRN
OYMS,HRYR
OYMS,GY-0004
OYMS,SYVB
OYMS,MT-0006
OYMS,VYSO
OYMS,FXMH
OYMS,PE-0010
OYMS,MK-0003
OYMS,SPOR
OYMS,KEZ
OYMS,HU-0051
OYMS,PE-0023
OYMS,DFOF
OYMS,LFNG
OYMS,DISG
OYMS,VDBG
OYMS,EHDL
OYMS,OYTZ
OYMS,EHHV
OYMS,LGLR
OYMS,DNDS
OYMS,MK-0010
OYMS,JO-0015
OYMS,UDSG
OYMS,DTKA
OYMS,FBNT
OYMS,LUTR
OYMS,NCMG
OYMS,LW69
OYMS,JO-0002
OYMS,GMMA
OYMS,ES-0209
OYMS,AF-0001
OYMS,PT-0118
OYMS,VTBH
OYMS,SK-023
SMJA,DTTB
SMJA,SMDA
SMJA,IQ-0055
SMJA,FXMU
SMJA,TH-0011
SMJA,MM-0001
SMJA,FR-0512
SMJA,FDTM
SMJA,OPMR
SMJA,NG-0008
SMJA,CD-0010
SMJA,FZKJ
SMJA,DABC
SMJA,PH-0320
SMJA,VYBM
SMJA,VQPR
SMJA,AF13
SMJA,SKSF
SMJA,FDMH
SMJA,UZ-0096
SMJA,PY-0041
SMJA,GGBU
SMJA,SKRH
SMJA,FBNT
SMJA,DTTG
SMJA,LFDT
SMJA,YE-0005
SMJA,OYRN
SMJA,DRZR
SMJA,SMPG
SMJA,RW-0002
SMJA,PY-0023
SMJA,IN-0059
SMJA,FDNH
SMJA,PK-GRT
SMJA,VEKJ
SMJA,OJHR
SMJA,DFOF
SMJA,DRRU
SMJA,GUBE
SMJA,EH-0013
SMJA,TH-0012
SMJA,SPEQ
SMJA,FBMU
SMJA,OYHD
PGP,LUBL
PGP,DRRM
PGP,NFNB
PGP,VQPR
PGP,GGGB
PGP,PY-0083
PGP,YE-0003
PGP,SKMJ
PGP,HU-0042
PGP,FBMU
PGP,SR-0005
PGP,DTTI
PGP,ES-0048
PGP,AF-0005
PGP,ZZ-0002
PGP,VYSL
PGP,LK-0003
PGP,SK-023
PGP,HRYN
PGP,VDSR
PGP,PY-0011
PGP,VYTN
PGP,VTED
PGP,FPST
PGP,IQ-0005
PGP,VYMK
PGP,DRZA
PGP,AM-0006
PGP,MM-0005
PGP,EHAL
PGP,DRRU
PGP,FGAB
PGP,HE33
PGP,HHTS
PGP,EH-0001
PGP,FDUB
PGP,DAOY
PGP,LUKK
PGP,PT-0099
PGP,OJAM
PGP,PK-0049
MK-0014,FXMM
MK-0014,PK-0024
MK-0014,FZSD
MK-0014,YE-0005
MK-0014,RPSM
MK-0014,NCRG
MK-0014,PH-0320
MK-0014,VTUD
MK-0014,FPPR
MK-0014,OYBN
MK-0014,SK-355
MK-0014,SMPT
MK-0014,DAOO
MK-0014,SPSI
MK-0014,PY-0001
MK-0014,GULB
MK-0014,VDPP
MK-0014,OYRN
MK-0014,GMMA
MK-0014,DBK
MK-0014,VDKK
MK-0014,EH-0005
MK-0014,MR-0002
MK-0014,DFCR
MK-0014,BIFZ
MK-0014,PH-0256
MK-0014,KH-0002
MK-0014,DFEK
MK-0014,LW66
MK-0014,GY-0006
MK-0014,IQ-0011
MK-0014,HHTS
MK-0014,SPGU
MK-0014,GQNI
MK-0014,HU-0019
MK-0014,IN-0301
MK-0014,IQ-0047
MK-0014,DTTA
MK-0014,LGIO
MK-0014,MR-0011
MK-0014,NCMG
MK-0014,LFRN
MK-0014,LW71
GB-1015,PH-0020
GB-1015,FXSK
GB-1015,EG-0058
GB-1015,FBOM
GB-1015,FMZJ
GB-1015,FDUB
GB-1015,GB-0624
GB-1015,EG-0032
GB-1015,SYPR
GB-1015,VIDX
GB-1015,DNJA
GB-1015,PY-0011
GB-1015,GR-0028
GB-1015,SPSI
GB-1015,SYAN
GB-1015,GQNJ
GB-1015,PK-0049
GB-1015,GMMA
GB-1015,VTCR
GB-1015,DISP
GB-1015,SMPT
GB-1015,PH-0503
GB-1015,SKUB
GB-1015,NL-0067
GB-1015,GGGB
GB-1015,VTSE
GB-1015,NSFQ
GB-1015,FMCZ
GB-1015,AF07
GB-1015,ES-0048
GB-1015,FHAW
GB-1015,GMML
GB-1015,UZ-0086
GB-1015,DAON
GB-1015,AM-0001
GB-1015,KH-0003
RPSM,NFKD
RPSM,LFYT
RPSM,LW74
RPSM,VQPR
RPSM,EHHV
RPSM,UZ-0086
RPSM,FBNT
RPSM,MK-0014
RPSM,GUSI
RPSM,VA1J
RPSM,PH-0430
RPSM,PT-0123
RPSM,HU-0051
RPSM,NL-0008
RPSM,DTTZ
RPSM,EHVB
RPSM,GN-0001
RPSM,SPRM
RPSM,GB-0727
RPSM,DFOU
RPSM,NIUE
RPSM,DISP
RPSM,DABC
RPSM,HHAG
RPSM,FXMH
RPSM,VDBG
RPSM,JO-0003
RPSM,BW-0020
RPSM,OPKT
RPSM,FGSL
RPSM,AM-0006
RPSM,ES-0084
RPSM,SYMR
RPSM,LVGZ
RPSM,SYCP
NFNB,FR-0320
NFNB,DITN
NFNB,PT-0144
NFNB,EH-0013
NFNB,DFER
NFNB,DNJA
NFNB,PGP
NFNB,SMPG
NFNB,DFOU
NFNB,FDBM
NFNB,LW71
NFNB,GR-0028
NFNB,DRZA
NFNB,DRRN
NFNB,ES-0265
NFNB,PH-0430
NFNB,FXMF
NFNB,HHMS
NFNB,JO-0004
NFNB,NG-BCU
NFNB,GULB
NFNB,KH-0001
NFNB,OJHR
NFNB,IN-0079
NFNB,PY-0001
NFNB,GUGO
NFNB,TH-0004
NFNB,JO-0003
NFNB,DAOY
NFNB,VQBT
NFNB,OJAM
NFNB,OYRN
NFNB,DTTR
NFNB,NFNM
NFNB,AM-0005
NFNB,MK-0011
NFNB,FXTB
NFNB,CGT
NFNB,MM-0005
PK-GRT,LUTR
PK-GRT,FGAB
PK-GRT,UZ-0006
PK-GRT,EHAL
PK-GRT,FR-0320
PK-GRT,GGGB
PK-GRT,OPKH
PK-GRT,IQ-0011
PK-GRT,OANL
PK-GRT,OJHF
PK-GRT,EH-0011
PK-GRT,PH-0256
PK-GRT,FHSH
PK-GRT,TF-0001
PK-GRT,MD-0006
PK-GRT,UZ-0086
PK-GRT,IQ-0001
PK-GRT,OAQN
PK-GRT,SPOA
PK-GRT,ZZ-0002
PK-GRT,PH-0418
PK-GRT,LPMU
PK-GRT,OJHR
PK-GRT,PT-0020
PK-GRT,ES-0048
PK-GRT,MT-0001
PK-GRT,GGBU
PK-GRT,HHMS
PK-GRT,VEKJ
PK-GRT,TH-0032
PK-GRT,SMJA
PK-GRT,ES-0061
PK-GRT,SPDR
PK-GRT,EH-0001
PK-GRT,CGT
PK-GRT,JO-0003
PK-GRT,DIFK
PK-GRT,NL-0008
PK-GRT,KH-0003
PK-GRT,VQGP
PK-GRT,PY-0042
PK-GRT,SK-355
PK-GRT,ES-0265
PK-GRT,SMMO
NFNA,LUCH
NFNA,IQ-0011
NFNA,IQ-0047
NFNA,FZQJ
NFNA,MM-0001
NFNA,GUXN
NFNA,GB-0071
NFNA,SYLD
NFNA,PH-0256
NFNA,FBMU
NFNA,DIYO
NFNA,MK-0003
NFNA,PH-0430
NFNA,SMMO
NFNA,ORKK
NFNA,DTKA
NFNA,AM-0005
NFNA,FR-0320
NFNA,DFEK
NFNA,LHSM
NFNA,NL-0008
NFNA,DRZR
NFNA,HU-0049
NFNA,DNKA
NFNA,HU-0051
NFNA,KH-0002
NFNA,VYMK
NFNA,AF04
NFNA,SMWA
NFNA,VOTV
NFNA,KH-0001
