from,to
PCQ,VRNT
PCQ,MV-0004
PCQ,KG-0042
PCQ,RKTE
PCQ,UGAM
PCQ,JO-0006
PCQ,WALT
PCQ,KG-0027
KP-0075,KR-0064
KP-0075,GE-0006
KP-0075,JO-0007
KP-0075,RK36
KP-0075,QJP
KP-0075,KP-0070
KP-0075,RK22
KP-0075,OJHF
KP-0075,LA-0002
KP-0075,RK17
KP-0075,VHHX
KP-0075,VLSK
KP-0075,KDZ
KP-0075,QA-0001
KP-0075,GE-0017
OTBD,WAWW
OTBD,RK39
OTBD,JO-0015
OTBD,VCCS
OTBD,VRMV
OTBD,UGMM
OTBD,VCCC
OTBD,RK25
OTBD,VCCN
OTBD,WASB
OTBD,GE-0001
OTBD,VLVT
OTBD,ID-0085
OTBD,VCCB
OTBD,LK-0004
OTBD,KR-0621
OTBD,AFK
OTBD,HBT
OTBD,KP-0058
KP-0072,HK-0008
KP-0072,HK-0081
KP-0072,KP-0055
KP-0072,VLSN
KP-0072,UGKO
KP-0072,ID-0085
KP-0072,IQ-0029
KP-0072,UGSS
KP-0072,OJAM
KP-0072,HK-0001
KP-0072,AFK
KP-0072,MV-0011
KP-0072,VLOS
KP-0070,GE-0003
KP-0070,VLXL
KP-0070,KG-0044
KP-0070,HK-0081
KP-0070,WASB
KP-0070,HBT
KP-0070,MV-0003
KP-0070,VLSB
KP-0070,KP-0075
KP-0070,ID-0085
KP-0070,VCCN
KP-0070,WAWW
KP-0070,ORKK
KP-0070,MV-0002
KP-0070,YPCC
KP-0070,UGSB
AFK,KP-0063
AFK,KG-0013
AFK,PS-0001
AFK,KG-0014
AFK,ID-0176
AFK,OJMF
AFK,WASB
AFK,GE-0013
AFK,KR-0017
AFK,ID-0167
AFK,ID-0011
AFK,KP-0024
AFK,WABC
AFK,OTBD
AFK,IQ-0029
AFK,KP-0072
AFK,ID-0139
WIDS,VLXL
WIDS,OJ38
WIDS,UG24
WIDS,IQ-0035
WIDS,GE-0015
WIDS,VLHS
WIDS,KG-0044
WIDS,UGSB
WIDS,KG-0027
WIDS,KP-0082
WIDS,ORNI
WIDS,DGM
OTBK,LMV
OTBK,IQ-0047
OTBK,OJAI
OTBK,VLXL
OTBK,LA-0001
OTBK,KG-0020
OTBK,UG22
OTBK,WI1G
OTBK,HK-0063
OTBK,UGSB
OTBK,OTHH
OTBK,LA-0003
OTBK,VHHX
OTBK,KG-0013
OTBK,KG-0018
OTBK,KG-0034
OTBK,DBU
OTBK,KP-0013
KP-0078,KP-0035
KP-0078,IQ-0013
KP-0078,VHSK
KP-0078,VRNT
KP-0078,OJMF
KP-0078,KP-0011
KP-0078,KP-0005
KP-0078,VLSB
KP-0078,KG-0007
KP-0078,WIOS
KP-0078,LK-0004
KP-0078,VCCC
KP-0078,LVGZ
KP-0078,PS-0002
KP-0078,LK-0002
OTBH,KP-0013
OTBH,HK-0079
OTBH,HK-0008
OTBH,LLAZ
OTBH,KP-0077
OTBH,ORTL
OTBH,LMV
OTBH,MV-0010
OTBH,LA-0004
OTBH,KP-0082
OTBH,ORKK
OTBH,MV-0004
OTBH,IQ-0006
OTBH,VCCW
OTBH,OJHF
OTBH,OJAM
OTBH,QA-0012
OTBH,RK22
OTBH,GE-0015
HK-0081,KP-0072
HK-0081,RK95
HK-0081,KP-0070
HK-0081,KP-0024
HK-0081,JO-0005
HK-0081,GE-0002
HK-0081,UG0U
HK-0081,OTHH
HK-0081,RK36
HK-0081,LA-0003
HK-0081,KG-0044
HK-0081,KG-0018
HK-0081,OJMS
HK-0081,VMMC
KP-0077,GE-0006
KP-0077,KG-0033
KP-0077,OTBH
KP-0077,YPCC
KP-0077,KP-0064
KP-0077,UGSB
KP-0077,KR-0621
KP-0077,KP-0024
KP-0077,KP-0082
KP-0077,VLLB
KP-0077,VRMT
KP-0077,RKPE
KP-0077,KP-0013
KP-0077,HK-0099
KP-0077,IQ-0049
KP-0077,KG-0004
KG-0018,KDZ
KG-0018,UAFL
KG-0018,JO-0015
KG-0018,RK39
KG-0018,LA-0003
KG-0018,DBU
KG-0018,VLSN
KG-0018,GE-0004
KG-0018,WALT
KG-0018,WAFM
KG-0018,LK-0002
KG-0018,OTBK
KG-0018,QA-0001
KG-0018,KDW
KG-0018,DBK
KG-0018,UGAM
KG-0018,HK-0081
KG-0018,KP-0035
KG-0018,VHHH
KG-0018,DWO
KG-0018,ID-0266
RK82,ID-0167
RK82,KP-0063
RK82,RK25
RK82,KG-0042
RK82,VLLB
RK82,IQ-0055
RK82,IQ-0029
RK82,JO-0009
RK82,UGMM
RK82,RK22
RK82,OTHH
RK82,KR-0611
RK82,UGKO
RK82,JO-0003
RK82,KR-0057
RK82,KP-0013
KG-0014,RK39
KG-0014,VCCJ
KG-0014,OTHH
KG-0014,JO-0004
KG-0014,AFK
KG-0014,IQ-0047
KG-0014,MV-0004
KG-0014,KP-0055
KG-0014,UAFP
KG-0014,VRMV
KG-0014,WIIK
KG-0014,GE-0015
KG-0014,RK36
KG-0014,MV-0003
KG-0014,VLXK
KG-0014,RKPE
KG-0014,MV-0002
KG-0014,VCCW
KG-0013,AFK
KG-0013,KP-0001
KG-0013,LA-0002
KG-0013,ID-0088
KG-0013,KP-0056
KG-0013,KR-0611
KG-0013,DBK
KG-0013,RK25
KG-0013,OTBK
KG-0013,HK-0079
KG-0013,ID-0176
KG-0013,LA-0006
KG-0013,VCCS
KG-0013,QA-0014
KG-0013,ID-0139
KG-0013,MV-0002
KG-0013,UGAM
KG-0013,GE-0005
KG-0013,IQ-0047
KP-0085,IQ-0010
KP-0085,IQ-0049
KP-0085,UGSB
KP-0085,MV-0011
KP-0085,VLXK
KP-0085,KP-0056
KP-0085,KR-0611
KP-0085,KG-0033
KP-0085,KG-0020
KP-0085,DGM
KP-0085,UG22
KP-0085,JO-0005
KP-0085,KDZ
KP-0085,MV-0001
KP-0085,KG-0006
KP-0085,OJMS
OJMS,KP-0005
OJMS,VLAP
OJMS,VLVT
OJMS,KP-0001
OJMS,KG-0006
OJMS,JO-0005
OJMS,VLSK
OJMS,DBK
OJMS,HK-0081
OJMS,HK-0002
OJMS,KG-0007
OJMS,KP-0085
OJMS,UGMM
KP-0082,ORNI
KP-0082,OJHF
KP-0082,UGSB
KP-0082,QA-0001
KP-0082,ID-0088
KP-0082,WIOS
KP-0082,OTBH
KP-0082,KP-0019
KP-0082,KP-0077
KP-0082,KP-0024
KP-0082,WAFM
KP-0082,HK-0001
KP-0082,ID-0077
KP-0082,LK-0003
KP-0082,MV-0004
KP-0082,UG24
KP-0082,ID-0139
KP-0082,WIDS
KP-0082,GE-0003
KP-0082,UG22
KP-0082,WAPC
HK-0099,FND
HK-0099,RKTE
HK-0099,HK-0063
HK-0099,VLAP
HK-0099,KP-0035
HK-0099,VHHH
HK-0099,KR-0017
HK-0099,KP-0077
KG-0007,UG24
KG-0007,KR-0017
KG-0007,VLLN
KG-0007,LK-0006
KG-0007,VMMC
KG-0007,HK-0063
KG-0007,KP-0078
KG-0007,IQ-0011
KG-0007,GE-0017
KG-0007,JO-0009
KG-0007,VRMM
KG-0007,OJMS
KG-0007,UG0U
KG-0007,GE-0003
KG-0007,RK25
LMV,UAFP
LMV,OTBK
LMV,ID-0139
LMV,QA-0001
LMV,PS-0002
LMV,OTBH
LMV,GE-0011
LMV,OJ38
LMV,UG22
LMV,VRMO
LMV,VCCS
LMV,KG-0005
LMV,RKTE
LMV,VMMC
LMV,VLSV
LMV,VREI
LMV,IQ-0011
LMV,HK-0008
KG-0009,UG28
KG-0009,WI1G
KG-0009,UG24
KG-0009,KR-0621
KG-0009,ID-0088
KG-0009,WAWW
KG-0009,VLPS
KG-0009,GE-0010
KG-0009,GE-0006
KG-0009,MV-0008
KG-0009,LA-0004
KG-0004,UGMM
KG-0004,LK-0006
KG-0004,VLPS
KG-0004,WIOS
KG-0004,VLSK
KG-0004,KP-0001
KG-0004,RKPU
KG-0004,MV-0001
KG-0004,KP-0013
KG-0004,MV-0010
KG-0004,VCCC
KG-0004,QJP
KG-0004,WAWW
KG-0004,ID-0139
KG-0004,PS-0001
KG-0004,KP-0077
KG-0005,VRMM
KG-0005,OT62
KG-0005,RKPE
KG-0005,HK-0008
KG-0005,QA-0014
KG-0005,WAPC
KG-0005,KEZ
KG-0005,GE-0017
KG-0005,QA-0009
KG-0005,LMV
KG-0005,LK-0002
KG-0005,VLHS
KG-0005,VRMO
KG-0005,WAFM
ORNI,RK25
ORNI,KP-0082
ORNI,VLPS
ORNI,ORTL
ORNI,OJAI
ORNI,WIDS
ORNI,OT62
ORNI,MV-0002
KG-0006,KP-0056
KG-0006,IQ-0035
KG-0006,KP-0064
KG-0006,KDW
KG-0006,GE-0005
KG-0006,RKPE
KG-0006,RKUL
KG-0006,UG22
KG-0006,HK-0079
KG-0006,DBU
KG-0006,VRMK
KG-0006,OJMS
KG-0006,KP-0085
KG-0006,RK22
KG-0006,HK-0002
KG-0006,WAFM
KG-0006,VCCC
WAWW,RKPE
WAWW,OTBD
WAWW,IQ-0037
WAWW,RKPC
WAWW,KG-0009
WAWW,MV-0003
WAWW,KP-0070
WAWW,UGSB
WAWW,ID-0176
WAWW,UGKO
WAWW,KG-0004
WAWW,KG-0042
WAWW,GE-0005
WAWW,WI1G
KP-0013,GE-0004
KP-0013,OTBH
KP-0013,QJP
KP-0013,ID-0011
KP-0013,GE-0013
KP-0013,KG-0027
KP-0013,LK-0006
KP-0013,KG-0004
KP-0013,WI1G
KP-0013,KP-0077
KP-0013,OJJR
KP-0013,RKPC
KP-0013,UG0U
KP-0013,OTBK
KP-0013,IQ-0005
KP-0013,RK82
KP-0011,KG-0034
KP-0011,HK-0002
KP-0011,LLAZ
KP-0011,UGSB
KP-0011,KP-0078
KP-0011,RK95
KP-0011,VLLB
KP-0011,KDZ
KP-0011,WIIK
VLPS,UAFG
VLPS,RKUL
VLPS,ORNI
VLPS,GE-0004
VLPS,KG-0004
VLPS,KP-0055
VLPS,VRDA
VLPS,KG-0009
VLPS,KG-0032
VLPS,KP-0067
VLPS,KG-0027
VLPS,VCCB
VLPS,ID-0077
VLPS,IQ-0052
VLPS,UGKO
VLPS,KP-0064
VLPS,VRMV
KP-0019,WASB
KP-0019,GE-0002
KP-0019,VRMM
KP-0019,VLVT
KP-0019,VRNT
KP-0019,RKTE
KP-0019,QA-0009
KP-0019,KP-0056
KP-0019,KP-0082
KP-0019,WAFM
KP-0019,RKRN
KP-0019,QJP
KP-0019,UGMM
VHHH,KR-0057
VHHH,VLSN
VHHH,HK-0002
VHHH,VRMK
VHHH,VRMT
VHHH,OJ38
VHHH,KG-0020
VHHH,HK-0099
VHHH,JO-0003
VHHH,OJAM
VHHH,LK-0004
VHHH,KG-0018
KG-0032,KG-0020
KG-0032,UG0U
KG-0032,VCCJ
KG-0032,UG22
KG-0032,VLPS
KG-0032,JO-0007
KG-0032,LA-0002
KG-0032,IQ-0023
KG-0032,UG24
KG-0032,KP-0024
KG-0032,VRBK
KG-0032,PS-0001
KG-0033,KP-0077
KG-0033,OJJR
KG-0033,OJAI
KG-0033,KP-0005
KG-0033,KP-0085
KG-0033,MV-0003
KG-0033,LK-0006
KG-0033,UG28
KG-0033,QA-0009
KG-0033,GE-0013
KG-0033,UGSB
KG-0033,KP-0001
KG-0033,VRBK
KG-0034,VLHS
KG-0034,KP-0011
KG-0034,PS-0001
KG-0034,JO-0007
KG-0034,WALT
KG-0034,OTBK
KG-0034,IQ-0006
KG-0034,KEZ
KG-0034,MV-0002
KG-0034,WIOS
KG-0034,KR-0017
KG-0034,IQ-0035
KG-0034,KP-0001
KG-0035,ID-0088
KG-0035,QA-0001
KG-0035,UGAM
KG-0035,DBK
KG-0035,KR-0621
KG-0035,IQ-0005
KG-0035,GE-0015
KG-0035,GE-0003
KG-0035,RK17
KG-0035,LK-0004
KG-0035,LLAZ
KG-0020,MV-0010
KG-0020,KG-0032
KG-0020,OTBK
KG-0020,UGSS
KG-0020,HK-0008
KG-0020,JO-0007
KG-0020,GE-0003
KG-0020,PS-0002
KG-0020,QA-0014
KG-0020,VHHH
KG-0020,KP-0085
KG-0020,KP-0063
KG-0020,KDW
KG-0020,YPCC
KG-0020,WIOS
KG-0020,ID-0085
KG-0020,LA-0005
KG-0020,VHHX
KG-0020,KP-0005
KG-0020,RKPC
KP-0024,UGKO
KP-0024,KR-0621
KP-0024,KP-0067
KP-0024,HK-0081
KP-0024,ORKK
KP-0024,KP-0056
KP-0024,IQ-0036
KP-0024,MV-0007
KP-0024,KP-0077
KP-0024,KP-0082
KP-0024,HBT
KP-0024,KG-0032
KP-0024,RKRN
KP-0024,AFK
KP-0024,RKPE
KP-0024,VLAP
KP-0024,KDW
KP-0024,OT62
VLOS,VHSK
VLOS,HK-0001
VLOS,DWO
VLOS,IQ-0005
VLOS,ID-0077
VLOS,KR-0057
VLOS,UG0U
VLOS,ID-0011
VLOS,PS-0001
VLOS,KR-0017
VLOS,OJ38
VLOS,KR-0064
VLOS,IQ-0049
VLOS,VLVT
VLOS,KP-0072
RK95,HK-0081
RK95,WABC
RK95,FND
RK95,UG28
RK95,VCCN
RK95,KP-0011
RK95,HBT
RK95,OJJR
RK95,VRMK
RK95,VRMT
RK95,HK-0008
RK95,LLAZ
RK95,IQ-0049
RK95,LK-0006
MV-0001,LA-0002
MV-0001,KDZ
MV-0001,MV-0003
MV-0001,IQ-0049
MV-0001,KR-0611
MV-0001,GE-0006
MV-0001,VMMC
MV-0001,KG-0004
MV-0001,VHHX
MV-0001,RK17
MV-0001,KP-0085
MV-0001,HK-0002
MV-0001,KP-0055
MV-0001,ID-0176
MV-0001,LVGZ
MV-0003,UG22
MV-0003,VHHX
MV-0003,MV-0001
MV-0003,KP-0067
MV-0003,DGM
MV-0003,KP-0070
MV-0003,WAWW
MV-0003,WAFM
MV-0003,KG-0033
MV-0003,ID-0085
MV-0003,KG-0014
MV-0003,OJAQ
MV-0003,ID-0139
MV-0002,OJ38
MV-0002,VRMV
MV-0002,QA-0012
MV-0002,UGSS
MV-0002,KR-0064
MV-0002,KG-0042
MV-0002,DWO
MV-0002,VCCJ
MV-0002,KG-0034
MV-0002,LA-0002
MV-0002,ID-0085
MV-0002,GE-0004
MV-0002,MV-0008
MV-0002,WIIK
MV-0002,KP-0070
MV-0002,KG-0013
MV-0002,ORNI
MV-0002,OJAI
MV-0002,KG-0014
WAFM,KDW
WAFM,LA-0003
WAFM,KP-0058
WAFM,RKUL
WAFM,LK-0003
WAFM,KR-0611
WAFM,ID-0011
WAFM,KG-0018
WAFM,HK-0002
WAFM,VMMC
WAFM,MV-0003
WAFM,KP-0082
WAFM,KP-0019
WAFM,QA-0001
WAFM,IQ-0049
WAFM,LA-0004
WAFM,HBT
WAFM,VRNT
WAFM,KG-0006
WAFM,KG-0005
MV-0004,VCCS
MV-0004,LVGZ
MV-0004,VHHX
MV-0004,JO-0008
MV-0004,KP-0001
MV-0004,KP-0005
MV-0004,VLSK
MV-0004,KG-0014
MV-0004,QA-0012
MV-0004,PCQ
MV-0004,UGSS
MV-0004,OTBH
MV-0004,VRMT
MV-0004,HK-0008
MV-0004,ORKK
MV-0004,VLXK
MV-0004,KP-0082
MV-0004,GE-0013
MV-0004,VRMK
MV-0004,KG-0044
KG-0027,ID-0011
KG-0027,JO-0004
KG-0027,IQ-0035
KG-0027,IQ-0037
KG-0027,VRMK
KG-0027,WIOS
KG-0027,QA-0014
KG-0027,VLPS
KG-0027,KP-0013
KG-0027,HK-0002
KG-0027,MV-0012
KG-0027,KG-0042
KG-0027,DBK
KG-0027,KEZ
KG-0027,ID-0077
KG-0027,WIDS
KG-0027,PCQ
KG-0027,KR-0057
KG-0027,WABC
KG-0027,VHSK
KG-0027,IQ-0055
KG-0027,LK-0003
KG-0027,IQ-0011
KG-0027,VLLN
MV-0007,IQ-0006
MV-0007,WIOS
MV-0007,VLXK
MV-0007,LA-0005
MV-0007,UG0U
MV-0007,ID-0139
MV-0007,VRBK
MV-0007,LVGZ
MV-0007,KP-0024
MV-0007,UGKO
MV-0007,VCCA
MV-0007,RKPU
MV-0007,LK-0006
KG-0028,KG-0042
KG-0028,OJAM
KG-0028,RKPE
KG-0028,RK17
KG-0028,GE-0002
KG-0028,KP-0056
KG-0028,VCCS
KG-0028,RK36
KG-0028,UGMM
KG-0028,GE-0004
KG-0028,MV-0012
KG-0028,ID-0088
KG-0028,IQ-0037
KG-0028,HK-0063
KG-0028,KDW
KR-0017,KG-0007
KR-0017,ORTL
KR-0017,OJHF
KR-0017,AFK
KR-0017,JO-0004
KR-0017,OJMF
KR-0017,VLOS
KR-0017,JO-0006
KR-0017,HK-0099
KR-0017,UAFG
KR-0017,KG-0034
KR-0017,KR-0611
KR-0017,VRNT
MV-0008,OTHH
MV-0008,LA-0004
MV-0008,LK-0006
MV-0008,IQ-0049
MV-0008,VCCS
MV-0008,KP-0067
MV-0008,RK25
MV-0008,ID-0139
MV-0008,JO-0003
MV-0008,KG-0009
MV-0008,ID-0085
MV-0008,JO-0006
MV-0008,KP-0035
MV-0008,VLSB
MV-0008,RKPE
MV-0008,IQ-0005
MV-0008,MV-0002
MV-0008,KP-0064
MV-0008,ID-0176
MV-0008,KEZ
OT62,KG-0005
OT62,GE-0015
OT62,JO-0004
OT62,KP-0001
OT62,VCCA
OT62,VRBK
OT62,IQ-0052
OT62,VLLB
OT62,VRMV
OT62,ID-0266
OT62,VRMK
OT62,KR-0611
OT62,UGKO
OT62,ORNI
OT62,KP-0024
VRMT,LLAZ
VRMT,KG-0042
VRMT,VLXL
VRMT,JO-0006
VRMT,VHHH
VRMT,LA-0003
VRMT,HK-0008
VRMT,KP-0055
VRMT,MV-0004
VRMT,RK95
VRMT,KP-0077
VRMT,RK17
VRMT,VLSN
VRMT,VLVT
VRMT,IQ-0047
VRMT,ID-0062
VRMT,RK22
VRMT,UG22
KP-0035,VLXK
KP-0035,KP-0078
KP-0035,WABC
KP-0035,LA-0001
KP-0035,VRMO
KP-0035,HK-0099
KP-0035,HK-0079
KP-0035,MV-0008
KP-0035,RK36
KP-0035,UGKO
KP-0035,KDZ
KP-0035,KG-0018
VLAP,OJMS
VLAP,RKRN
VLAP,KG-0042
VLAP,HK-0099
VLAP,VLVT
VLAP,ORKK
VLAP,UG22
VLAP,GE-0004
VLAP,KP-0001
VLAP,KP-0024
VLAP,KR-0057
VLAP,JO-0002
VLAP,JO-0006
VRMV,MV-0002
VRMV,WALT
VRMV,ID-0266
VRMV,OTBD
VRMV,IQ-0023
VRMV,HBT
VRMV,ORTL
VRMV,KG-0014
VRMV,GE-0011
VRMV,OT62
VRMV,MV-0012
VRMV,GE-0017
VRMV,IQ-0010
VRMV,VLPS
VRMV,ID-0139
VRMV,KP-0063
VRMV,YPCC
UGKO,LA-0006
UGKO,KP-0024
UGKO,LK-0006
UGKO,KP-0072
UGKO,VCCB
UGKO,VLHS
UGKO,MV-0007
UGKO,KP-0067
UGKO,GE-0011
UGKO,WAWW
UGKO,VLPS
UGKO,GE-0006
UGKO,OT62
UGKO,KP-0035
UGKO,RK82
UGKO,GE-0010
MV-0010,IQ-0055
MV-0010,KG-0020
MV-0010,JO-0003
MV-0010,VRNT
MV-0010,UGAM
MV-0010,KG-0042
MV-0010,OTBH
MV-0010,YPCC
MV-0010,VCCA
MV-0010,KP-0064
MV-0010,GE-0010
MV-0010,KG-0004
MV-0010,KDW
MV-0010,VCCJ
MV-0010,JO-0008
MV-0012,WABC
MV-0012,ORAT
MV-0012,KP-0063
MV-0012,VRDA
MV-0012,OJMF
MV-0012,UAFP
MV-0012,QA-0001
MV-0012,KG-0027
MV-0012,KG-0028
MV-0012,VRMV
MV-0012,IQ-0029
MV-0012,UGSS
MV-0012,OTHH
MV-0012,RK25
MV-0012,LK-0004
MV-0012,KDW
MV-0012,VRMM
MV-0011,KP-0055
MV-0011,VRNT
MV-0011,LA-0004
MV-0011,KP-0085
MV-0011,GE-0013
MV-0011,IQ-0023
MV-0011,IQ-0010
MV-0011,RKUL
MV-0011,KP-0072
MV-0011,UG28
QJP,VRMO
QJP,VLXK
QJP,IQ-0019
QJP,OJAM
QJP,KP-0013
QJP,KP-0075
QJP,UG28
QJP,ID-0011
QJP,LA-0005
QJP,FND
QJP,KP-0055
QJP,DGM
QJP,GE-0015
QJP,KG-0004
QJP,KP-0019
WIIK,VCCC
WIIK,VLVT
WIIK,IQ-0019
WIIK,KP-0055
WIIK,VCCJ
WIIK,KG-0042
WIIK,IQ-0052
WIIK,KG-0014
WIIK,VLXL
WIIK,KP-0011
WIIK,DWO
WIIK,PS-0002
WIIK,ID-0088
WIIK,MV-0002
WIIK,GE-0017
WIIK,JO-0009
WIIK,ORTL
WIIK,VMMC
WIIK,UGSS
WIIK,OJMF
OJAM,KG-0028
OJAM,ORKK
OJAM,VCCJ
OJAM,QJP
OJAM,IQ-0029
OJAM,VHHH
OJAM,OTBH
OJAM,KP-0072
OJAM,GE-0017
OJAM,KP-0064
KG-0042,VRMT
KG-0042,KG-0028
KG-0042,IQ-0036
KG-0042,RK82
KG-0042,VLAP
KG-0042,MV-0010
KG-0042,WIIK
KG-0042,RK17
KG-0042,MV-0002
KG-0042,PCQ
KG-0042,QA-0009
KG-0042,KG-0027
KG-0042,UGSB
KG-0042,WAWW
KG-0042,KP-0067
OJAI,OJJR
OJAI,ID-0266
OJAI,OTBK
OJAI,UGSS
OJAI,VCCA
OJAI,KG-0033
OJAI,LA-0002
OJAI,HK-0001
OJAI,ID-0011
OJAI,VMMC
OJAI,YPCC
OJAI,GE-0015
OJAI,ID-0062
OJAI,ORNI
OJAI,WASB
OJAI,QA-0012
OJAI,ID-0083
OJAI,MV-0002
OJAI,IQ-0023
VHHX,MV-0003
VHHX,VLHS
VHHX,MV-0004
VHHX,ORAT
VHHX,FND
VHHX,IQ-0001
VHHX,ID-0077
VHHX,RK25
VHHX,LA-0004
VHHX,VRMM
VHHX,OTBK
VHHX,YPCC
VHHX,MV-0001
VHHX,KP-0075
VHHX,WABC
VHHX,KG-0020
VHHX,KP-0001
OJAQ,HBT
OJAQ,KP-0067
OJAQ,IQ-0029
OJAQ,WAPC
OJAQ,VRMM
OJAQ,GE-0015
OJAQ,VREI
OJAQ,ORKK
OJAQ,IQ-0035
OJAQ,VMMC
OJAQ,MV-0003
OJAQ,VCCC
LK-0006,KG-0004
LK-0006,KR-0064
LK-0006,MV-0008
LK-0006,UGKO
LK-0006,RK17
LK-0006,VLHS
LK-0006,KG-0007
LK-0006,ID-0088
LK-0006,KP-0013
LK-0006,UAFL
LK-0006,KG-0033
LK-0006,GE-0013
LK-0006,MV-0007
LK-0006,QA-0009
LK-0006,VRDA
LK-0006,RK95
VRMK,GE-0011
VRMK,WASB
VRMK,KP-0056
VRMK,LA-0001
VRMK,VCCC
VRMK,VHHH
VRMK,GE-0015
VRMK,OTHH
VRMK,KP-0005
VRMK,KG-0027
VRMK,RK95
VRMK,GE-0001
VRMK,KG-0006
VRMK,VLVT
VRMK,GE-0004
VRMK,OT62
VRMK,MV-0004
VRMK,IQ-0006
VRMK,VRNT
ORAT,MV-0012
ORAT,ID-0167
ORAT,VHHX
ORAT,QA-0012
ORAT,KG-0044
ORAT,QA-0009
ORAT,HK-0008
LK-0003,ID-0266
LK-0003,UGSS
LK-0003,IQ-0019
LK-0003,GE-0017
LK-0003,WAFM
LK-0003,VCCB
LK-0003,ID-0011
LK-0003,WASB
LK-0003,VLXL
LK-0003,HK-0008
LK-0003,IQ-0001
LK-0003,JO-0007
LK-0003,KP-0082
LK-0003,UAFP
LK-0003,UAFG
LK-0003,LA-0004
LK-0003,UG0U
LK-0003,KG-0027
VRMM,JO-0007
VRMM,KG-0005
VRMM,KP-0019
VRMM,GE-0010
VRMM,OJAQ
VRMM,VHHX
VRMM,GE-0001
VRMM,KP-0064
VRMM,RKPU
VRMM,VLXK
VRMM,OJHF
VRMM,VCCC
VRMM,GE-0004
VRMM,KG-0007
VRMM,MV-0012
VRMM,IQ-0049
LK-0002,KP-0067
LK-0002,IQ-0037
LK-0002,HBT
LK-0002,IQ-0029
LK-0002,IQ-0013
LK-0002,LA-0003
LK-0002,KG-0018
LK-0002,GE-0002
LK-0002,GE-0004
LK-0002,JO-0009
LK-0002,VLXK
LK-0002,RK22
LK-0002,KG-0005
LK-0002,JO-0005
LK-0002,VLSV
LK-0002,KP-0078
LK-0002,GE-0006
LK-0002,UG22
VRMO,JO-0003
VRMO,QJP
VRMO,WIOS
VRMO,RK25
VRMO,KP-0035
VRMO,ID-0266
VRMO,LA-0005
VRMO,LMV
VRMO,IQ-0010
VRMO,GE-0006
VRMO,JO-0007
VRMO,UG0U
VRMO,KG-0005
VRMO,IQ-0036
LK-0004,JO-0005
LK-0004,OJMF
LK-0004,GE-0017
LK-0004,IQ-0037
LK-0004,JO-0003
LK-0004,IQ-0010
LK-0004,HK-0008
LK-0004,RK22
LK-0004,QA-0012
LK-0004,IQ-0019
LK-0004,OTBD
LK-0004,MV-0012
LK-0004,KP-0078
LK-0004,KG-0035
LK-0004,VHHH
LK-0004,OJHR
KG-0044,IQ-0052
KG-0044,RK17
KG-0044,KP-0070
KG-0044,KR-0057
KG-0044,VCCC
KG-0044,WIDS
KG-0044,HK-0079
KG-0044,HK-0001
KG-0044,HK-0081
KG-0044,RK39
KG-0044,ORAT
KG-0044,MV-0004
KG-0044,KDZ
KG-0044,ID-0088
OTHH,LA-0003
OTHH,MV-0008
OTHH,KG-0014
OTHH,KEZ
OTHH,KP-0055
OTHH,RK25
OTHH,VRMK
OTHH,OTBK
OTHH,ID-0077
OTHH,HK-0081
OTHH,MV-0012
OTHH,JO-0005
OTHH,VLXK
OTHH,RK82
OTHH,IQ-0055
GE-0011,GE-0013
GE-0011,VRMK
GE-0011,UG28
GE-0011,LA-0006
GE-0011,LMV
GE-0011,VRMV
GE-0011,VMMC
GE-0011,UGKO
GE-0011,LA-0005
GE-0011,ID-0077
GE-0010,VLSK
GE-0010,IQ-0023
GE-0010,VCCJ
GE-0010,KP-0005
GE-0010,KG-0009
GE-0010,VRMM
GE-0010,RK25
GE-0010,MV-0010
GE-0010,ID-0011
GE-0010,HK-0008
GE-0010,RKPU
GE-0010,LLAZ
GE-0010,UGKO
DBK,PCQ
DBK,JO-0006
DBK,GE-0004
DBK,IQ-0010
DBK,VLXL
DBK,IQ-0023
DBK,LA-0004
DBK,KG-0035
DBK,KG-0013
DBK,RK39
DBK,KR-0064
DBK,KG-0027
DBK,KG-0018
DBK,OJMS
DBK,RKPU
DBK,UG24
QA-0014,VCCN
QA-0014,PS-0002
QA-0014,HK-0063
QA-0014,KG-0005
QA-0014,KG-0027
QA-0014,VLLB
QA-0014,KG-0020
QA-0014,IQ-0052
QA-0014,KP-0064
QA-0014,KG-0013
QA-0014,RK36
UGMM,QA-0012
UGMM,KG-0004
UGMM,IQ-0029
UGMM,OTBD
UGMM,LA-0005
UGMM,GE-0003
UGMM,KG-0028
UGMM,IQ-0049
UGMM,RK82
UGMM,IQ-0023
UGMM,HK-0079
UGMM,PS-0002
UGMM,OJMS
UGMM,KP-0019
DBU,VREI
DBU,PCQ
DBU,ORTL
DBU,OJJR
DBU,GE-0004
DBU,HK-0063
DBU,KG-0018
DBU,UG24
DBU,UGSB
DBU,UG0U
DBU,KG-0006
DBU,OTBK
DBU,VLSK
DBU,JO-0003
DBU,ID-0176
DBU,KP-0055
DBU,VCCC
DBU,WASB
DBU,RKTI
IQ-0035,KG-0006
IQ-0035,FND
IQ-0035,KG-0027
IQ-0035,DGM
IQ-0035,WIDS
IQ-0035,GE-0005
IQ-0035,VHSK
IQ-0035,KP-0063
IQ-0035,WALT
IQ-0035,OJAQ
IQ-0035,ID-0167
IQ-0035,UGSB
IQ-0035,KP-0064
IQ-0035,KG-0034
