from,to
FN18,EFAA
FN18,MR-0006
FN18,GE-0001
FN18,NFKD
FN18,VRMM
FN18,AO-0012
FN18,DTTB
FN18,SLPW
FN18,NFFO
RJFC,RS-0015
RJFC,RS-0021
RJFC,HTEN
RJFC,HL68
RJFC,UG24
RJFC,VRMO
RJFC,TJ-UT46
RJFC,AO-0048
RJFC,TH-0004
RJFC,EYVK
RJFC,WBGO
RJFC,OS72
RJFC,ZMTL
RJFC,LATI
RJFC,ZMOT
RJFC,FEFB
RJFC,SLUC
RJFC,ZMBH
RJFC,LGSA
RJFC,NZOH
RJFC,NFNM
RJFC,SGCU
RJFC,OSDZ
RJFC,EFNS
RJFC,SY-0011
RJFC,MT-0001
RJFC,GLTN
RJFC,BO-BVL
RJFC,SPGU
BW-0020,VE-0205
BW-0020,GCXO
BW-0020,TH-0012
BW-0020,UZ-0117
BW-0020,GR-0028
BW-0020,DTMB
BW-0020,UGKO
BW-0020,HL84
BW-0020,SEJE
BW-0020,NTKN
BW-0020,NZOH
BW-0020,FK-0036
BW-0020,FI-0012
BW-0020,LBBO
BW-0020,TZ-0109
BW-0020,GQNJ
BW-0020,FBMN
BW-0020,WAPC
BW-0020,GLCM
BW-0020,SK-0075
BW-0020,OCS
BW-0020,NZMO
BW-0020,PY-0023
BW-0020,DFEL
BW-0020,DFCR
BW-0020,AGKG
BW-0020,DTTI
BW-0020,NWWF
BW-0020,JP-2403
BW-0020,AGGM
BW-0020,GQNI
BW-0020,LR-0003
BW-0020,SLCP
BW-0020,ID-0077
BW-0020,GA-0008
WBGM,TF-0001
WBGM,HL70
WBGM,NTKH
WBGM,FEFQ
WBGM,GR-0011
WBGM,GDA
WBGM,DTMB
WBGM,VLPS
WBGM,FK-0036
WBGM,LJPZ
WBGM,ZMTL
WBGM,AL-LA10
WBGM,MR-0006
WBGM,HAMM
WBGM,TJ-0009
WBGM,SY-0027
WBGM,GR-0028
WBGM,NGMA
WBGM,FK-0015
WBGM,ID-KCI
WBGM,BG-0020
WBGM,RJCC
WBGM,FEFW
WBGM,IE-0024
WBGM,TH-0012
WBGM,SLSS
WBGM,NWWP
WBGM,SEIR
WBGM,GQNI
WBGM,LHSM
WBGM,WBGK
WBGM,EBGL
WBGM,NZWM
WBGM,LT-0015
WBGM,WIOS
WBGM,VRBK
WBGM,NZOH
WBGM,NZCI
WBGM,FBCM
FI-0002,SB-VIU
FI-0002,VTPT
FI-0002,PY-0041
FI-0002,ES-0248
FI-0002,TJ-0006
FI-0002,Z19M
FI-0002,SPGU
FI-0002,TH-0004
FI-0002,VE-0202
FI-0002,VTBH
FI-0002,NLWF
FI-0002,TJ-0004
FI-0002,FOGF
FI-0002,HAWC
FI-0002,ES-0156
FI-0002,DFCY
FI-0002,BE-0037
FI-0002,SPOA
FI-0002,NGTE
FI-0002,NGMA
FI-0002,TZ-0092
FI-0002,WPAT
FI-0002,WPMN
FI-0002,DFOR
FI-0002,PY-0023
FI-0002,NWWF
FI-0002,JP-2403
FI-0002,LMML
FI-0002,GQNI
FI-0002,LA-0002
WBGO,NFNV
WBGO,NZMO
WBGO,SK-0015
WBGO,AO-0041
WBGO,PY-0083
WBGO,GA-0009
WBGO,EICL
WBGO,NWWW
WBGO,TJ-0004
WBGO,FGMY
WBGO,SEHZ
WBGO,OPMT
WBGO,VE-0216
WBGO,FK-0004
WBGO,TZ-0109
WBGO,AGKU
WBGO,FEGU
WBGO,HDAS
WBGO,WBSB
WBGO,RVC
WBGO,TZ-0092
WBGO,MYS
WBGO,NWWE
WBGO,RJFC
WBGO,PY-0028
WBGO,NTKN
WBGO,HTUV
WBGO,EBBO
WBGO,IE-0034
WBGO,ID-0077
WBGO,PY-0011
WBGO,WAWW
WBGO,PE-0010
WBGO,GA-0006
WBGO,SLNV
WBGO,TH-0011
WBGO,MT-0005
WBGO,TZ-0133
WBGO,ZMAT
WBGO,EFNS
WBGO,FEFI
WBGO,EFKH
WBGO,DJ-0001
WBGO,LZSV
WBGO,FEFR
WBGO,EFLN
WBGO,OS63
WBGO,LYVR
WBGO,DTTX
WBGO,SLCP
WBGR,EFPU
WBGR,MT-0005
WBGR,NZWM
WBGR,HDCH
WBGR,MY-GTK
WBGR,ZMUL
WBGR,NLWW
WBGR,AO-0037
WBGR,EFKH
WBGR,OKAS
WBGR,UG24
WBGR,DTTA
WBGR,UZ-0021
WBGR,JP-1974
WBGR,MY-0023
WBGR,UZ-0117
WBGR,OCS
WBGR,SK-0075
WBGR,MN-0003
WBGR,AO-0005
WBGR,VLSB
WBGR,HDAM
WBGR,VLOS
WBGR,AO-0043
WBGR,LASK
WBGR,LJPZ
WBGR,DFEB
WBGR,MT-0006
WBGR,GA-0006
WBGR,NFNV
WBGR,HTMG
WBGR,ZMOT
WBGR,WPDL
WBGR,DTTI
WBGR,NIUE
WBGR,JP-1950
WBGR,SK-0032
WBGR,GLGE
WBGR,WBKP
WBGR,LY-0004
WBGR,FGMY
WBGR,TZ-0133
WBGR,VRMM
WBGR,RS-0018
NZRA,NC-0002
NZRA,GE-0011
NZRA,PY-0083
NZRA,UZ-0021
NZRA,HAWC
NZRA,GR-0011
NZRA,HAKD
NZRA,LA-0002
NZRA,LAKU
NZRA,SEHZ
NZRA,NTKF
NZRA,FBMU
NZRA,NFMA
NZRA,EFMA
NZRA,HDAG
NZRA,WPMN
NZRA,NWWV
NZRA,FIMR
NZRA,NTKN
NZRA,WBAK
NZRA,EBLN
NZRA,AO-0012
NZRA,VRMV
NZRA,VRNT
NZRA,DT70
NZRA,BW-0013
NZRA,FBCM
NZRA,GQ-0001
NZRA,MT-0004
NZRA,FK-0024
NZRA,OS73
NZRA,JP-1683
NZRA,PY-0011
NZRA,HTEN
BE-0001,OSDZ
BE-0001,SGAS
BE-0001,LLAZ
BE-0001,WAWW
BE-0001,GQPA
BE-0001,EC-0034
BE-0001,WPOC
BE-0001,SLJV
BE-0001,FGMY
BE-0001,WPDB
BE-0001,MDV
BE-0001,HLLQ
BE-0001,VRMV
BE-0001,BG-0020
BE-0001,MT-0002
BE-0001,LHSM
BE-0001,NFNA
BE-0001,VE-0105
BE-0001,UTDL
BE-0001,NFNS
BE-0001,AL-LA10
BE-0001,DTKA
BE-0001,TL-0002
BE-0001,SLUC
BE-0001,LYBE
BE-0001,SPOA
BE-0001,WBKP
BE-0001,SY-0011
BE-0001,DFCY
BE-0001,FK-0033
BE-0001,MT-0001
BE-0001,EYAL
BE-0001,LGLR
BE-0001,OJJR
BE-0001,JP-0395
BE-0001,RS-0006
TH-0032,LMML
TH-0032,WBAK
TH-0032,NWWI
TH-0032,WBKP
TH-0032,VRMV
TH-0032,LLAZ
TH-0032,SK-0032
TH-0032,MR-0006
TH-0032,FEFQ
TH-0032,FGBT
TH-0032,AO-0041
TH-0032,PY-0028
TH-0032,TH-0011
TH-0032,DTTB
TH-0032,VTCR
TH-0032,DTKA
TH-0032,ES-0048
TH-0032,HDAG
TH-0032,OS72
TH-0032,DFOR
TH-0032,AGGB
TH-0032,SI-0009
TH-0032,AGGM
TH-0032,AO-0037
TH-0032,MT-0005
TH-0032,VRMM
TH-0032,RS-0007
TH-0032,LT-0019
TH-0032,MV-0011
TH-0032,VLSB
TH-0032,MY-0023
TH-0032,VRNT
WPAT,UTSR
WPAT,ET-0007
WPAT,LT-0019
WPAT,SEKH
WPAT,MT-0002
WPAT,FBOM
WPAT,FGSL
WPAT,NTGH
WPAT,ES-0156
WPAT,NC-0001
WPAT,FNWK
WPAT,ES-0209
WPAT,TZ-0119
WPAT,DTKA
WPAT,BG-0115
WPAT,ES-0248
WPAT,EGJJ
WPAT,UGKO
WPAT,FEFW
WPAT,EFNS
WPAT,DTMB
WPAT,NGTU
WPAT,SK-0023
WPAT,ET-0001
WPAT,SE09
WPAT,HTOL
WPAT,FEFF
WPAT,FI-0002
WPAT,RS-0005
WPAT,EBSH
WPAT,BO-BVL
WPAT,HDCH
WPAT,MY-0016
WPAT,JP-1950
WPAT,FBMU
WPAT,EIBR
SI-0009,FBNT
SI-0009,VRMV
SI-0009,DTTI
SI-0009,MY-0016
SI-0009,HDAM
SI-0009,UZ-0152
SI-0009,UZ-0021
SI-0009,SLTW
SI-0009,TZ-0092
SI-0009,GLCM
SI-0009,VLSB
SI-0009,DJ-0002
SI-0009,UGSS
SI-0009,FR-0314
SI-0009,GQ-0001
SI-0009,LJMS
SI-0009,WBSB
SI-0009,GQPA
SI-0009,PY-0023
SI-0009,OP21
SI-0009,EBBO
SI-0009,PS-0001
SI-0009,TH-0032
SI-0009,NGTM
SI-0009,HDCH
SI-0009,DTTZ
SI-0009,SY-0010
SI-0009,SPDR
SI-0009,SLPW
SI-0009,DFEL
SI-0009,NTGA
SI-0009,PK-0024
SI-0009,OPKT
SI-0009,WALT
SI-0009,MT-0003
SI-0009,LBBQ
SLEZ,EFNS
SLEZ,DFEL
SLEZ,SVMW
SLEZ,FGAB
SLEZ,FEFQ
SLEZ,HL70
SLEZ,SI-0019
SLEZ,DTMB
SLEZ,HLWA
SLEZ,LJPZ
SLEZ,ID-0266
SLEZ,EFPY
SLEZ,NZFT
SLEZ,MY-0023
SLEZ,FK-0006
SLEZ,EIBR
SLEZ,NZWV
SLEZ,NGTM
SLEZ,FEFF
SLEZ,LJCL
SLEZ,FHAW
SLEZ,TZ-0119
SLEZ,FIMP
SLEZ,LYKV
SLEZ,HLZU
SLEZ,HU-0033
SLEZ,RVC
SLEZ,ZMTL
SLEZ,VTCR
SLEZ,WIOS
SLEZ,WBGK
SLEZ,LAKU
SLEZ,NTKH
SLEZ,BG-0017
SLEZ,ZMHU
SLEZ,GQNS
SLEZ,GR-0001
SLEZ,UZ-0086
SLEZ,FK-0015
SLEZ,FK-0026
SLEZ,AL-LA10
SLEZ,HDAG
SLEZ,PK-0024
SLEZ,AGKU
SLEZ,MV-0011
SI-0010,EFLN
SI-0010,FBOM
SI-0010,HAKD
SI-0010,OS69
SI-0010,HU-0051
SI-0010,SLBS
SI-0010,SVRX
SI-0010,NGTM
SI-0010,NGTR
SI-0010,NZFT
SI-0010,WIDS
SI-0010,FBCM
SI-0010,SEKH
SI-0010,UTDL
SI-0010,HLWA
SI-0010,HU-0062
SI-0010,TL-0001
SI-0010,NZWV
SI-0010,LAKU
SI-0010,DFOU
SI-0010,FBMN
SI-0010,LZDV
SI-0010,NWWW
SI-0010,SY-0010
SI-0010,LYVR
SI-0010,HDCH
SI-0010,UZ-0021
SI-0010,AGGB
SI-0010,SPOA
SI-0010,FOGE
SI-0010,RS-0021
GCXO,BW-0020
GCXO,MT-0003
GCXO,BO-BVL
GCXO,Z19M
GCXO,AO-0043
GCXO,GA-0008
GCXO,FHAW
GCXO,FK-0013
GCXO,FIMP
GCXO,PY-0068
GCXO,IE-0024
GCXO,NFNB
GCXO,EYSB
GCXO,HU-0049
GCXO,LR-0002
GCXO,ZZ-0002
GCXO,HDHE
GCXO,HABD
GCXO,MN-0005
GCXO,SVMW
GCXO,HDAG
GCXO,SY-0010
GCXO,BG-0017
GCXO,TZ-0133
GCXO,VE-0205
GCXO,HTMG
GCXO,BW-0061
GCXO,NZ-0016
GCXO,HL50
GCXO,HAAL
GCXO,NWWF
GCXO,MDV
GCXO,FK-0015
GCXO,LASK
GCXO,PY-0001
GCXO,LJCE
GCXO,EYAL
GCXO,AO-0005
GCXO,EBBX
GCXO,WIDS
GCXO,TH-0004
GCXO,HAFN
GCXO,PS-0001
GCXO,ET-0001
FGBT,SPRM
FGBT,UZ-0117
FGBT,AGGV
FGBT,SVRX
FGBT,FEFR
FGBT,MU-0002
FGBT,GQ-0001
FGBT,SEKH
FGBT,TJ-UT46
FGBT,NGTU
FGBT,PY-0042
FGBT,RS-0007
FGBT,FMZJ
FGBT,LHKI
FGBT,MDV
FGBT,NWWL
FGBT,TH-0032
FGBT,UGSB
FGBT,AGOB
FGBT,NWWF
FGBT,PF-0002
FGBT,UGMM
FGBT,VE-0216
FGBT,LA-0001
FGBT,EBSH
FGBT,BO-BVL
FGBT,NTKN
FGBT,FEFF
FGBT,HTUV
FGBT,DTTZ
FGBT,SLSS
FGBT,UZ-0086
FGBT,UG0U
FGBT,NZ-0079
FGBT,SK-0023
FGBT,PE-0023
FGBT,DFEB
FGBT,DTKA
FGBT,UGSS
FGBT,LG55
FGBT,ZMTL
FGBT,UTDL
LHSM,VTPT
LHSM,NFNM
LHSM,NZWV
LHSM,ES-0061
LHSM,LBVR
LHSM,AGGV
LHSM,ZMAT
LHSM,NGTM
LHSM,DFOF
LHSM,NTTG
LHSM,MU-0001
LHSM,LY-0004
LHSM,AGGB
LHSM,PY-0042
LHSM,NIUE
LHSM,OCS
LHSM,SLUC
LHSM,EBBO
LHSM,TJ-0001
LHSM,DFCR
LHSM,EYSB
LHSM,BE-0001
LHSM,HU-0005
LHSM,MV-0011
LHSM,MYS
LHSM,FEFQ
LHSM,EC-0010
LHSM,LR-0003
LHSM,GA-0009
LHSM,TZ-0021
LHSM,WBGM
LHSM,FK-0026
LHSM,UZ-0152
LHSM,LA-0001
LHSM,OP21
LHSM,TZ-0109
LHSM,HDAM
LHSM,FGMY
MR-0011,LHBC
MR-0011,ES-0084
MR-0011,AGKG
MR-0011,TZ-0109
MR-0011,NZWV
MR-0011,FOGE
MR-0011,LVGZ
MR-0011,IE-0034
MR-0011,SK-0012
MR-0011,EBNO
MR-0011,EFNS
MR-0011,PS-0001
MR-0011,FBCM
MR-0011,AO-0041
MR-0011,BW-0043
MR-0011,PE-0023
MR-0011,WBSB
MR-0011,LBBO
MR-0011,NZWM
MR-0011,ZMAT
MR-0011,ZMUL
MR-0011,AGGB
MR-0011,PY-0023
MR-0011,AGGV
MR-0011,AO-0043
MR-0011,EYAL
MR-0011,FEGU
MR-0011,NFNM
MR-0011,DTTR
MR-0011,LAVL
MR-0011,HL80
MR-0011,ID-0077
MR-0011,FK-0027
MR-0011,VTUD
MR-0011,SY-0010
MR-0011,LATI
MR-0011,PY-0011
MR-0011,NIUE
MR-0011,WAPC
MR-0011,SY-0027
MR-0011,ID-0088
MR-0011,VLOS
SI-0019,MU-0001
SI-0019,AGOB
SI-0019,JP-0395
SI-0019,VRMM
SI-0019,OCS
SI-0019,MYS
SI-0019,SLEZ
SI-0019,SI-0021
SI-0019,DFOR
SI-0019,AL-0010
SI-0019,DTTR
SI-0019,FIMR
SI-0019,EBFN
SI-0019,NZCI
SI-0019,FEFI
SI-0019,UZ-0044
SI-0019,OS69
SI-0019,ES-0048
SI-0019,MY-GTK
SI-0019,BG-0020
SI-0019,NGTM
SI-0019,GLGE
SI-0019,NWWL
SI-0019,DFOU
SI-0019,NZMO
SI-0019,EBBO
SI-0019,NTTG
BW-0013,AGOB
BW-0013,WALT
BW-0013,UZ-0096
BW-0013,LJMS
BW-0013,SPSI
BW-0013,FGSL
BW-0013,FHSH
BW-0013,ES-0122
BW-0013,FEFB
BW-0013,VTSE
BW-0013,ES-0248
BW-0013,EBBX
BW-0013,EFKH
BW-0013,DFOR
BW-0013,DTTI
BW-0013,NC-0002
BW-0013,FK-0036
BW-0013,LA-0006
BW-0013,GE-0015
BW-0013,HU-0033
BW-0013,PK-0024
BW-0013,NTKH
BW-0013,BG-0046
BW-0013,WAWW
BW-0013,LAKU
BW-0013,MY-0016
BW-0013,EBSH
BW-0013,JP-2403
BW-0013,UZ-0006
BW-0013,VTED
BW-0013,SGCU
BW-0013,NZRA
BW-0013,LAGJ
BW-0013,ZMOT
BW-0013,HL80
BW-0013,NTAA
ES-0084,MR-0011
ES-0084,AO-0011
ES-0084,CGT
ES-0084,EBFN
ES-0084,NIUE
ES-0084,IE-0001
ES-0084,DFOR
ES-0084,DFEB
ES-0084,NZWU
ES-0084,UZ-0044
ES-0084,GQNM
ES-0084,DTKA
ES-0084,HAKD
ES-0084,RJCC
ES-0084,BW-0043
ES-0084,SEBW
ES-0084,FN18
ES-0084,NWWV
ES-0084,KI-0002
ES-0084,RJCB
ES-0084,ZMHH
ES-0084,SPOA
ES-0084,EBBO
ES-0084,EICM
ES-0084,MU-0002
ES-0084,SK-0032
ES-0084,TZ-0092
ES-0084,BG-0020
ES-0084,ES-0048
ES-0084,PY-0001
ES-0084,NTGY
ES-0084,DFEK
FI-0012,SY-0011
FI-0012,FGAB
FI-0012,BYL
FI-0012,WAPC
FI-0012,SVJO
FI-0012,VTUD
FI-0012,EIBR
FI-0012,LYVR
FI-0012,HASD
FI-0012,AL-0010
FI-0012,MY-0022
FI-0012,SLJV
FI-0012,SVMW
FI-0012,SEJE
FI-0012,BW-0020
FI-0012,AGRM
FI-0012,FK-0026
FI-0012,OPGT
FI-0012,NGTU
FI-0012,HU-0005
FI-0012,EFNS
FI-0012,LVGZ
FI-0012,MY-0023
FI-0012,DFOU
FI-0012,ET-0001
FI-0012,NWWL
FI-0012,ES-0061
FI-0012,KI-0002
FI-0012,FEFP
FI-0012,DJ-0001
FI-0012,LA-0001
FI-0012,HAMM
FI-0012,TJ-0009
FI-0012,SVHH
FI-0012,SEEZ
FI-0012,GLGE
FI-0012,UZ-0152
FI-0012,NZWV
FI-0012,BO-BVL
FI-0012,LR-0003
FI-0012,LGAT
OCS,ID-0088
OCS,FK-0024
OCS,MT-0006
OCS,LGLR
OCS,FGSL
OCS,OP21
OCS,SI-0019
OCS,AGEV
OCS,FK-0006
OCS,SLPW
OCS,TL-0001
OCS,AGKU
OCS,NZMO
OCS,NZ-0016
OCS,LHSM
OCS,SEBW
OCS,SVHH
OCS,HU-0049
OCS,JP-0395
OCS,WBGR
OCS,HDAM
OCS,LJPZ
OCS,SEHZ
OCS,DFOF
OCS,SY-0023
OCS,BW-0020
OCS,LBBQ
OCS,NFNA
OCS,WPMN
OCS,EYJB
OCS,BO-BVL
OCS,LYVR
OCS,HL57
OCS,VRMV
OCS,AO-0041
OCS,HL70
OCS,MV-0008
OCS,HASD
OCS,LR-0004
OCS,MYS
OCS,TJ-0006
OCS,PF-0002
OCS,EFPY
OCS,EICL
OCS,GQ-0001
OCS,LYPN
OCS,EFPU
OCS,EFKH
OCS,NWWE
OCS,WBKP
AGRM,OS61
AGRM,EFPU
AGRM,DFOU
AGRM,OPBR
AGRM,JP-1683
AGRM,SPGU
AGRM,LA-0003
AGRM,HAKD
AGRM,DTTX
AGRM,RJCC
AGRM,GQNM
AGRM,HU-0033
AGRM,TZ-0136
AGRM,SY-0010
AGRM,FI-0012
AGRM,RS-0021
AGRM,ZMOT
AGRM,MV-0008
AGRM,PE-0023
AGRM,LBBQ
AGRM,LYVR
AGRM,TF-0001
AGRM,HDHE
AGRM,PF-0002
AGRM,HL68
AGRM,SLCP
AGRM,ES-0248
AGRM,AGGK
AGRM,NLWW
AGRM,EC-0010
AGRM,FK-0026
AGRM,SEJE
AGRM,NTGH
HU-0051,LGIO
HU-0051,NFMA
HU-0051,SVMW
HU-0051,OS69
HU-0051,SI-0010
HU-0051,HTEN
HU-0051,NZOH
HU-0051,NC-0001
HU-0051,SI-0022
HU-0051,SY-0023
HU-0051,ZMDZ
HU-0051,EYAL
HU-0051,UZ-0006
HU-0051,NGAB
HU-0051,FEFR
HU-0051,SEKH
HU-0051,EYJB
HU-0051,JP-1683
HU-0051,DFEL
HU-0051,VRNT
HU-0051,FHSH
HU-0051,SLPW
HU-0051,AGGK
HU-0051,FBTS
HU-0051,SB-VIU
HU-0051,NTKH
HU-0051,HL50
HU-0051,MY-0016
HU-0051,FK-0033
HU-0051,WIDS
HU-0051,GA-0008
HU-0051,EFLN
TZ-0109,TZ-0119
TZ-0109,GE-0001
TZ-0109,LJCE
TZ-0109,UZ-0006
TZ-0109,PE-0022
TZ-0109,MR-0011
TZ-0109,NWWV
TZ-0109,WBGO
TZ-0109,GDA
TZ-0109,UZ-0044
TZ-0109,MV-0008
TZ-0109,NWWE
TZ-0109,BG-0046
TZ-0109,EBFN
TZ-0109,UZ-0152
TZ-0109,SI-0024
TZ-0109,BW-0020
TZ-0109,NTGY
TZ-0109,VTBH
TZ-0109,VRBK
TZ-0109,NZOH
TZ-0109,OJJR
TZ-0109,AL-0003
TZ-0109,FOGE
TZ-0109,TJ-0006
TZ-0109,NWWF
TZ-0109,NTTG
TZ-0109,SLUC
TZ-0109,SI-0022
TZ-0109,DTTX
TZ-0109,IE-0020
TZ-0109,GA-0008
TZ-0109,ZMOT
TZ-0109,MR-0002
TZ-0109,LHSM
TZ-0109,EIBR
NTGH,HLWA
NTGH,NTGI
NTGH,VE-0216
NTGH,OPGT
NTGH,BE-0037
NTGH,LAGJ
NTGH,GQNJ
NTGH,EFMA
NTGH,WPAT
NTGH,HAMM
NTGH,ZMHH
NTGH,VLOS
NTGH,GA-0006
NTGH,MN-0005
NTGH,SEJE
NTGH,SLCP
NTGH,LYPN
NTGH,DFOU
NTGH,SVHH
NTGH,HDHE
NTGH,EFPY
NTGH,WBKU
NTGH,FEFW
NTGH,JP-2403
NTGH,SI-0024
NTGH,LGAT
NTGH,EYSB
NTGH,NGTE
NTGH,TH-0012
NTGH,NWWF
NTGH,FGSL
NTGH,MV-0008
NTGH,AGRM
NTGA,OKAS
NTGA,NGMA
NTGA,PK-0024
NTGA,LEVT
NTGA,MN-0005
NTGA,AL-LA10
NTGA,LJCE
NTGA,UTSL
NTGA,VLPS
NTGA,JP-1974
NTGA,FBTS
NTGA,LB13
NTGA,ZMUL
NTGA,NTKF
NTGA,WPFL
NTGA,VRMV
NTGA,FK-0027
NTGA,GE-0015
NTGA,ID-0077
NTGA,FEGR
NTGA,GQNJ
NTGA,GA-0008
NTGA,DTTX
NTGA,VTUD
NTGA,FK-0004
NTGA,NFNS
NTGA,FHSH
NTGA,HLLQ
NTGA,SI-0009
NTGA,FEFI
NTGA,GA-0006
NTGA,JP-1950
NTGA,GE-0011
NTGA,FK-0024
NTGA,HL57
NTGA,KI-0002
WPDL,ES-0061
WPDL,EFKH
WPDL,LR-0004
WPDL,HAMM
WPDL,DFEL
WPDL,HU-0042
WPDL,LYKV
WPDL,AGGK
WPDL,FK-0027
WPDL,FHSH
WPDL,HU-0033
WPDL,HDTJ
WPDL,NWWV
WPDL,GR-0028
WPDL,HAFN
WPDL,PS-0002
WPDL,WPFL
WPDL,AL-LA10
WPDL,OPMT
WPDL,LZSV
WPDL,AO-0037
WPDL,OJJR
WPDL,SEJE
WPDL,ZMHH
WPDL,ES-0209
WPDL,NWWE
WPDL,NTTG
WPDL,LJPZ
WPDL,KW-0016
WPDL,OPMR
WPDL,FK-0013
WPDL,AO-0011
WPDL,FGMY
WPDL,MU-0001
WPDL,TH-0012
WPDL,HL50
WPDL,WBGR
WPDL,VLOS
WPDL,LGRD
WPDL,NGON
WPDL,UT1B
WPDL,NZOH
WPDL,HDMO
WPDL,FGSL
WPDL,ES-0265
WPDL,UG0U
WPDL,IE-0023
WPDL,SLUC
NTGI,NTGH
NTGI,FOOR
NTGI,SY-0011
NTGI,WBAK
NTGI,WAWW
NTGI,SEJE
NTGI,WIOS
NTGI,SLSS
NTGI,NZWU
NTGI,MR-0006
NTGI,ES-0122
NTGI,VRNT
NTGI,HDTJ
NTGI,EFNS
NTGI,FEGR
NTGI,WBKU
NTGI,FOGE
NTGI,MY-0023
NTGI,TF-0001
NTGI,NFMA
NTGI,NC-0001
NTGI,OPKH
NTGI,SPEQ
NTGI,LGLR
NTGI,VLSB
NTGI,GR-0011
NTGI,RS-0005
NTGI,EC-0010
NTGI,SPDR
NTGI,FGMY
NTGI,EFPU
NTGI,FBMU
NTGI,LT-0015
NTGI,EYSB
NTGI,BG-0017
NTGI,FK-0024
NTGI,OS72
NTGI,NFKD
NTGI,SLNV
NTGI,LHBC
NTGI,VTED
NTGI,EICL
NTGI,LHKI
NTGI,EBBO
NTGI,GLGE
NTGI,RS-0006
NTGI,HTOL
JP-1017,VE-0105
JP-1017,VTCR
JP-1017,SB-VIU
JP-1017,ES-0048
JP-1017,NWWB
JP-1017,VLSB
JP-1017,SY-0011
JP-1017,EBBX
JP-1017,WPVQ
JP-1017,PF-0002
JP-1017,FGMY
JP-1017,HU-0019
JP-1017,FOGR
JP-1017,PY-0041
JP-1017,GR-0028
JP-1017,HDOB
JP-1017,GA-0006
JP-1017,AGGM
JP-1017,PE-0022
JP-1017,SK-0075
JP-1017,LHBC
JP-1017,UZ-0044
JP-1017,TJ-0009
JP-1017,NTGY
JP-1017,UZ-0117
JP-1017,VTUD
JP-1017,JP-2403
DJ-0002,SK-0012
DJ-0002,TZ-0136
DJ-0002,UZ-0117
DJ-0002,HL57
DJ-0002,HDOB
DJ-0002,SEHZ
DJ-0002,GA-0009
DJ-0002,UZ-0116
DJ-0002,NZFT
DJ-0002,ES-0048
DJ-0002,EICM
DJ-0002,NGAB
DJ-0002,SI-0009
DJ-0002,FGSL
DJ-0002,LR-0002
DJ-0002,UTSR
DJ-0002,GA-0006
DJ-0002,IE-0020
DJ-0002,MDV
DJ-0002,OS63
DJ-0002,SI-0022
DJ-0002,UZ-0006
DJ-0002,CGT
DJ-0002,FOGK
DJ-0002,AO-0048
DJ-0002,EFNS
DJ-0002,FOGF
DJ-0002,BG-0068
DJ-0002,LA-0001
DJ-0002,LZKZ
DJ-0002,SPDR
EYLN,SLNV
EYLN,VRBK
EYLN,NZWM
EYLN,SLPW
EYLN,TZ-0136
EYLN,NFFO
EYLN,PY-0041
EYLN,ES-0209
EYLN,LGIO
EYLN,VLPS
EYLN,IE-0024
EYLN,AGGK
EYLN,OJJR
EYLN,UZ-0096
EYLN,HASD
EYLN,LR-0002
EYLN,LMML
EYLN,GE-0010
EYLN,ZMOT
EYLN,TZ-0092
EYLN,FK-0015
EYLN,HAKD
EYLN,NTAA
EYLN,MT-0005
EYLN,FEFP
EYLN,OKAJ
EYLN,FBOM
EYLN,FEFB
EYLN,HU-0005
AO-0048,GQNJ
AO-0048,HAFN
AO-0048,HDCH
AO-0048,SY-0010
AO-0048,FEFW
AO-0048,BO-BVL
AO-0048,IE-0020
AO-0048,EBFD
AO-0048,OKDI
AO-0048,RJFC
AO-0048,LGAV
AO-0048,TF-0001
AO-0048,SVMW
AO-0048,LATI
AO-0048,HLLQ
AO-0048,LBVR
AO-0048,DTKA
AO-0048,BW-0043
AO-0048,LAVL
AO-0048,DJ-0002
AO-0048,SPOA
AO-0048,PY-0041
AO-0048,DTTI
AO-0048,TJ-UT46
AO-0048,UZ-0152
AO-0048,SI-0024
AO-0048,EBBX
DJ-0001,HU-0042
DJ-0001,HDCH
DJ-0001,EIBR
DJ-0001,IE-0020
DJ-0001,ET-0001
DJ-0001,VRMM
DJ-0001,OPKH
DJ-0001,OJJR
DJ-0001,WIOS
DJ-0001,EFKH
DJ-0001,TH-0004
DJ-0001,VTED
DJ-0001,MR-0003
DJ-0001,NTGY
DJ-0001,OPGT
DJ-0001,LR-0003
DJ-0001,LASR
DJ-0001,HAFN
DJ-0001,GE-0011
DJ-0001,NWWW
DJ-0001,PY-0042
DJ-0001,NFNS
DJ-0001,FI-0012
DJ-0001,GA-0006
DJ-0001,LGIO
DJ-0001,NFFO
DJ-0001,JP-1683
DJ-0001,GE-0001
DJ-0001,WBGO
DJ-0001,LEVT
DJ-0001,NZMO
DJ-0001,AO-0041
DJ-0001,FHAW
DJ-0001,LA-0003
DJ-0001,SGCU
DJ-0001,VE-0205
DJ-0001,GDA
HU-0049,LJMS
HU-0049,SY-0027
HU-0049,SK-0008
HU-0049,FNCV
HU-0049,MY-0016
HU-0049,UGSB
HU-0049,GCXO
HU-0049,GR-0011
HU-0049,TJ-0009
HU-0049,NGTR
HU-0049,OCS
HU-0049,IE-0023
HU-0049,TL-0002
HU-0049,SVRX
HU-0049,DFET
HU-0049,VLPS
HU-0049,HDAG
HU-0049,NWWE
HU-0049,FK-0015
HU-0049,LT-0019
HU-0049,OSDZ
