AirfieldName,Time,WeatherCode
DE,1681786800,23
DE,1681808400,15
DE,1681830000,5
DE,1681851600,31
DE,1681873200,25
DE,1681894800,27
DE,1681916400,4
DE,1681938000,23
DE,1681959600,20
DE,1681981200,17
DE,1682002800,26
DE,1682024400,19
DE,1682046000,22
DE,1682067600,27
DE,1682089200,17
DE,1682110800,30
DE,1682132400,1
DE,1682154000,2
DE,1682175600,1
DE,1682197200,25
DE,1682218800,29
DE,1682240400,14
DE,1682262000,9
DE,1682283600,19
DE,1682305200,31
DE,1682326800,5
DE,1682348400,25
DE,1682370000,14
DE,1682391600,12
DE,1682413200,7
DE,1682434800,14
DE,1682456400,17
DE,1682478000,22
DE,1682499600,22
DE,1682521200,16
DE,1682542800,30
DE,1682564400,16
DE,1682586000,2
DE,1682607600,15
DE,1682629200,26
DE,1682650800,1
DE,1682672400,16
DE,1682694000,30
DE,1682715600,28
DE,1682737200,4
DE,1682758800,17
DE,1682780400,27
DE,1682802000,1
DE,1682823600,5
DE,1682845200,22
DE,1682866800,31
DE,1682888400,29
DJ,1680296400,15
DJ,1680318000,6
DJ,1680339600,16
DJ,1680361200,24
DJ,1680382800,7
DJ,1680404400,16
DJ,1680426000,23
DJ,1680447600,23
DJ,1680469200,27
DJ,1680490800,29
DJ,1680512400,31
DJ,1680534000,13
DJ,1680555600,1
DJ,1680577200,18
DJ,1680598800,21
DJ,1680620400,30
DJ,1680642000,27
DJ,1680663600,4
DJ,1680685200,2
DJ,1680706800,29
DJ,1680728400,25
DJ,1680750000,20
DJ,1680771600,8
DJ,1680793200,9
DJ,1680814800,8
DJ,1680836400,4
DJ,1680858000,27
DJ,1680879600,3
DJ,1680901200,8
DJ,1680922800,12
DJ,1680944400,1
DJ,1680966000,28
DJ,1680987600,1
DJ,1681009200,14
DJ,1681030800,17
DJ,1681052400,16
DJ,1681074000,1
DJ,1681095600,21
DJ,1681117200,14
DJ,1681138800,19
DJ,1681160400,31
DJ,1681182000,23
DJ,1681203600,6
DJ,1681225200,26
DJ,1681246800,3
DJ,1681268400,24
DJ,1681290000,19
DJ,1681311600,15
DJ,1681333200,9
DJ,1681354800,15
DJ,1681376400,28
DJ,1681398000,25
DJ,1681419600,30
DJ,1681441200,15
DJ,1681462800,19
DJ,1681484400,8
DJ,1681506000,3
DJ,1681527600,27
DJ,1681549200,27
DJ,1681570800,23
DJ,1681592400,28
DJ,1681614000,9
DJ,1681635600,27
DJ,1681657200,15
DJ,1681678800,28
DJ,1681700400,20
DJ,1681722000,17
DJ,1681743600,9
DJ,1681765200,17
DJ,1681786800,15
DJ,1681808400,24
DJ,1681830000,8
DJ,1681851600,30
DJ,1681873200,20
DJ,1681894800,13
DJ,1681916400,15
DJ,1681938000,1
DJ,1681959600,22
DJ,1681981200,2
DJ,1682002800,26
DJ,1682024400,14
DJ,1682046000,14
DJ,1682067600,25
DJ,1682089200,31
DJ,1682110800,3
DJ,1682132400,13
DJ,1682154000,16
DJ,1682175600,7
DJ,1682197200,25
DJ,1682218800,4
DJ,1682240400,3
DJ,1682262000,29
DJ,1682283600,17
DJ,1682305200,3
DJ,1682326800,9
DJ,1682348400,1
DJ,1682370000,10
DJ,1682391600,24
DJ,1682413200,11
DJ,1682434800,17
DJ,1682456400,15
DJ,1682478000,30
DJ,1682499600,24
DJ,1682521200,12
DJ,1682542800,4
DJ,1682564400,2
DJ,1682586000,3
DJ,1682607600,5
DJ,1682629200,30
DJ,1682650800,14
DJ,1682672400,29
DJ,1682694000,19
DJ,1682715600,2
DJ,1682737200,19
DJ,1682758800,16
DJ,1682780400,17
DJ,1682802000,15
DJ,1682823600,4
DJ,1682845200,23
DJ,1682866800,15
DJ,1682888400,17
DK,1680296400,26
DK,1680318000,4
DK,1680339600,6
DK,1680361200,4
DK,1680382800,19
DK,1680404400,2
DK,1680426000,19
DK,1680447600,13
DK,1680469200,7
DK,1680490800,23
DK,1680512400,8
DK,1680534000,11
DK,1680555600,10
DK,1680577200,13
DK,1680598800,6
DK,1680620400,14
DK,1680642000,21
DK,1680663600,11
DK,1680685200,6
DK,1680706800,6
DK,1680728400,24
DK,1680750000,26
DK,1680771600,6
DK,1680793200,13
DK,1680814800,18
DK,1680836400,6
DK,1680858000,9
DK,1680879600,0
DK,1680901200,7
DK,1680922800,17
DK,1680944400,27
DK,1680966000,2
DK,1680987600,1
DK,1681009200,23
DK,1681030800,14
DK,1681052400,6
DK,1681074000,6
DK,1681095600,22
DK,1681117200,15
DK,1681138800,16
DK,1681160400,29
DK,1681182000,22
DK,1681203600,15
DK,1681225200,13
DK,1681246800,28
DK,1681268400,23
DK,1681290000,19
DK,1681311600,27
DK,1681333200,30
DK,1681354800,6
DK,1681376400,3
DK,1681398000,31
DK,1681419600,30
DK,1681441200,9
DK,1681462800,4
DK,1681484400,14
DK,1681506000,7
DK,1681527600,7
DK,1681549200,22
DK,1681570800,3
DK,1681592400,12
DK,1681614000,29
DK,1681635600,16
DK,1681657200,12
DK,1681678800,11
DK,1681700400,28
DK,1681722000,21
DK,1681743600,26
DK,1681765200,22
DK,1681786800,30
DK,1681808400,3
DK,1681830000,12
DK,1681851600,27
DK,1681873200,13
DK,1681894800,25
DK,1681916400,0
DK,1681938000,31
DK,1681959600,10
DK,1681981200,20
DK,1682002800,12
DK,1682024400,28
DK,1682046000,5
DK,1682067600,26
DK,1682089200,26
DK,1682110800,6
DK,1682132400,1
DK,1682154000,5
DK,1682175600,10
DK,1682197200,17
DK,1682218800,24
DK,1682240400,30
DK,1682262000,24
DK,1682283600,29
DK,1682305200,14
DK,1682326800,4
DK,1682348400,19
DK,1682370000,13
DK,1682391600,25
DK,1682413200,19
DK,1682434800,6
DK,1682456400,19
DK,1682478000,1
DK,1682499600,4
DK,1682521200,10
DK,1682542800,29
DK,1682564400,13
DK,1682586000,1
DK,1682607600,28
DK,1682629200,3
DK,1682650800,15
DK,1682672400,7
DK,1682694000,30
DK,1682715600,21
DK,1682737200,25
DK,1682758800,11
DK,1682780400,10
DK,1682802000,4
DK,1682823600,1
DK,1682845200,20
DK,1682866800,5
DK,1682888400,15
DZ,1680296400,19
DZ,1680318000,23
DZ,1680339600,16
DZ,1680361200,3
DZ,1680382800,3
DZ,1680404400,0
DZ,1680426000,4
DZ,1680447600,30
DZ,1680469200,16
DZ,1680490800,17
DZ,1680512400,17
DZ,1680534000,11
DZ,1680555600,30
DZ,1680577200,11
DZ,1680598800,12
DZ,1680620400,11
DZ,1680642000,30
DZ,1680663600,3
DZ,1680685200,4
DZ,1680706800,8
DZ,1680728400,22
DZ,1680750000,12
DZ,1680771600,20
DZ,1680793200,7
DZ,1680814800,1
DZ,1680836400,7
DZ,1680858000,18
DZ,1680879600,23
DZ,1680901200,27
DZ,1680922800,20
DZ,1680944400,14
DZ,1680966000,31
DZ,1680987600,1
DZ,1681009200,25
DZ,1681030800,4
DZ,1681052400,0
DZ,1681074000,5
DZ,1681095600,15
DZ,1681117200,4
DZ,1681138800,21
DZ,1681160400,27
DZ,1681182000,8
DZ,1681203600,30
DZ,1681225200,12
DZ,1681246800,8
DZ,1681268400,28
DZ,1681290000,0
DZ,1681311600,2
DZ,1681333200,23
DZ,1681354800,23
DZ,1681376400,15
DZ,1681398000,1
DZ,1681419600,4
DZ,1681441200,17
DZ,1681462800,23
DZ,1681484400,14
DZ,1681506000,17
DZ,1681527600,9
DZ,1681549200,12
DZ,1681570800,20
DZ,1681592400,29
DZ,1681614000,8
DZ,1681635600,16
DZ,1681657200,25
DZ,1681678800,12
DZ,1681700400,26
DZ,1681722000,29
DZ,1681743600,30
DZ,1681765200,2
DZ,1681786800,5
DZ,1681808400,22
DZ,1681830000,26
DZ,1681851600,15
DZ,1681873200,22
DZ,1681894800,15
DZ,1681916400,14
DZ,1681938000,2
DZ,1681959600,15
DZ,1681981200,12
DZ,1682002800,27
DZ,1682024400,12
DZ,1682046000,7
DZ,1682067600,24
DZ,1682089200,13
DZ,1682110800,31
DZ,1682132400,21
DZ,1682154000,20
DZ,1682175600,22
DZ,1682197200,0
DZ,1682218800,7
DZ,1682240400,29
DZ,1682262000,23
DZ,1682283600,26
DZ,1682305200,23
DZ,1682326800,17
DZ,1682348400,2
DZ,1682370000,10
DZ,1682391600,3
DZ,1682413200,12
DZ,1682434800,0
DZ,1682456400,23
DZ,1682478000,7
DZ,1682499600,21
DZ,1682521200,17
DZ,1682542800,24
DZ,1682564400,1
DZ,1682586000,4
DZ,1682607600,18
DZ,1682629200,6
DZ,1682650800,2
DZ,1682672400,23
DZ,1682694000,2
DZ,1682715600,9
DZ,1682737200,26
DZ,1682758800,1
DZ,1682780400,5
DZ,1682802000,29
DZ,1682823600,29
DZ,1682845200,24
DZ,1682866800,25
DZ,1682888400,14
EC,1680296400,16
EC,1680318000,22
EC,1680339600,15
EC,1680361200,29
EC,1680382800,28
EC,1680404400,13
EC,1680426000,29
EC,1680447600,22
EC,1680469200,9
EC,1680490800,3
EC,1680512400,19
EC,1680534000,14
EC,1680555600,4
EC,1680577200,9
EC,1680598800,28
EC,1680620400,23
EC,1680642000,28
EC,1680663600,11
EC,1680685200,6
EC,1680706800,15
EC,1680728400,16
EC,1680750000,1
EC,1680771600,7
EC,1680793200,16
EC,1680814800,17
EC,1680836400,19
EC,1680858000,3
EC,1680879600,30
EC,1680901200,18
EC,1680922800,30
EC,1680944400,23
EC,1680966000,12
EC,1680987600,29
EC,1681009200,28
EC,1681030800,24
EC,1681052400,17
EC,1681074000,18
EC,1681095600,4
EC,1681117200,9
EC,1681138800,14
EC,1681160400,30
EC,1681182000,23
EC,1681203600,31
EC,1681225200,15
EC,1681246800,1
EC,1681268400,17
EC,1681290000,18
EC,1681311600,25
EC,1681333200,12
EC,1681354800,8
EC,1681376400,15
EC,1681398000,6
EC,1681419600,18
EC,1681441200,10
EC,1681462800,16
EC,1681484400,13
EC,1681506000,5
EC,1681527600,14
EC,1681549200,0
EC,1681570800,16
EC,1681592400,24
EC,1681614000,15
EC,1681635600,18
EC,1681657200,24
EC,1681678800,1
EC,1681700400,8
EC,1681722000,3
EC,1681743600,4
EC,1681765200,8
EC,1681786800,18
EC,1681808400,10
EC,1681830000,10
EC,1681851600,6
EC,1681873200,17
EC,1681894800,28
EC,1681916400,1
EC,1681938000,21
EC,1681959600,19
EC,1681981200,15
EC,1682002800,11
EC,1682024400,13
EC,1682046000,22
EC,1682067600,25
EC,1682089200,14
EC,1682110800,30
EC,1682132400,16
EC,1682154000,7
EC,1682175600,7
EC,1682197200,30
EC,1682218800,12
EC,1682240400,20
EC,1682262000,20
EC,1682283600,16
EC,1682305200,18
EC,1682326800,23
EC,1682348400,7
EC,1682370000,0
EC,1682391600,21
EC,1682413200,9
EC,1682434800,15
EC,1682456400,30
EC,1682478000,3
EC,1682499600,16
EC,1682521200,30
EC,1682542800,20
EC,1682564400,26
EC,1682586000,15
EC,1682607600,14
EC,1682629200,29
EC,1682650800,29
EC,1682672400,17
EC,1682694000,28
EC,1682715600,2
EC,1682737200,7
EC,1682758800,25
EC,1682780400,12
EC,1682802000,13
EC,1682823600,23
EC,1682845200,30
EC,1682866800,31
EC,1682888400,8
EE,1680296400,16
EE,1680318000,31
EE,1680339600,2
EE,1680361200,8
EE,1680382800,27
EE,1680404400,23
EE,1680426000,3
EE,1680447600,23
EE,1680469200,11
EE,1680490800,17
EE,1680512400,1
EE,1680534000,19
EE,1680555600,22
EE,1680577200,12
EE,1680598800,18
EE,1680620400,30
EE,1680642000,4
EE,1680663600,29
EE,1680685200,27
EE,1680706800,3
EE,1680728400,11
EE,1680750000,28
EE,1680771600,24
EE,1680793200,1
EE,1680814800,15
EE,1680836400,23
EE,1680858000,5
EE,1680879600,4
EE,1680901200,17
EE,1680922800,22
EE,1680944400,23
EE,1680966000,7
EE,1680987600,14
EE,1681009200,27
EE,1681030800,28
EE,1681052400,3
EE,1681074000,13
EE,1681095600,23
EE,1681117200,19
EE,1681138800,9
EE,1681160400,3
EE,1681182000,14
EE,1681203600,10
EE,1681225200,11
EE,1681246800,13
EE,1681268400,24
EE,1681290000,31
EE,1681311600,29
EE,1681333200,14
EE,1681354800,13
EE,1681376400,8
EE,1681398000,26
EE,1681419600,13
EE,1681441200,20
EE,1681462800,0
EE,1681484400,9
EE,1681506000,12
EE,1681527600,26
EE,1681549200,31
EE,1681570800,9
EE,1681592400,0
EE,1681614000,21
EE,1681635600,21
EE,1681657200,21
EE,1681678800,0
EE,1681700400,16
EE,1681722000,2
EE,1681743600,19
EE,1681765200,29
EE,1681786800,10
EE,1681808400,16
EE,1681830000,13
EE,1681851600,6
EE,1681873200,15
EE,1681894800,13
EE,1681916400,26
EE,1681938000,5
EE,1681959600,15
EE,1681981200,0
EE,1682002800,29
EE,1682024400,18
EE,1682046000,29
EE,1682067600,8
EE,1682089200,0
EE,1682110800,20
EE,1682132400,27
EE,1682154000,0
EE,1682175600,5
EE,1682197200,19
EE,1682218800,6
EE,1682240400,4
EE,1682262000,14
EE,1682283600,4
EE,1682305200,0
EE,1682326800,21
EE,1682348400,10
EE,1682370000,29
EE,1682391600,23
EE,1682413200,13
EE,1682434800,16
EE,1682456400,22
EE,1682478000,4
EE,1682499600,14
EE,1682521200,27
EE,1682542800,13
EE,1682564400,17
EE,1682586000,8
EE,1682607600,2
EE,1682629200,6
EE,1682650800,24
EE,1682672400,7
EE,1682694000,26
EE,1682715600,6
EE,1682737200,14
EE,1682758800,8
EE,1682780400,29
EE,1682802000,1
EE,1682823600,11
EE,1682845200,30
EE,1682866800,18
EE,1682888400,25
EG,1680296400,24
EG,1680318000,30
EG,1680339600,6
EG,1680361200,28
EG,1680382800,7
EG,1680404400,7
EG,1680426000,21
EG,1680447600,16
EG,1680469200,14
EG,1680490800,21
EG,1680512400,26
EG,1680534000,31
EG,1680555600,5
EG,1680577200,12
EG,1680598800,28
EG,1680620400,18
EG,1680642000,4
EG,1680663600,10
EG,1680685200,9
EG,1680706800,27
EG,1680728400,2
EG,1680750000,23
EG,1680771600,13
EG,1680793200,16
EG,1680814800,16
EG,1680836400,2
EG,1680858000,17
EG,1680879600,27
EG,1680901200,11
EG,1680922800,26
EG,1680944400,24
EG,1680966000,4
EG,1680987600,30
EG,1681009200,7
EG,1681030800,0
EG,1681052400,24
EG,1681074000,21
EG,1681095600,30
EG,1681117200,26
EG,1681138800,10
EG,1681160400,13
EG,1681182000,19
EG,1681203600,31
EG,1681225200,3
EG,1681246800,10
EG,1681268400,25
EG,1681290000,28
EG,1681311600,22
EG,1681333200,13
EG,1681354800,23
EG,1681376400,14
EG,1681398000,10
EG,1681419600,14
EG,1681441200,17
EG,1681462800,7
EG,1681484400,26
EG,1681506000,15
EG,1681527600,23
EG,1681549200,9
EG,1681570800,17
EG,1681592400,9
EG,1681614000,22
EG,1681635600,0
EG,1681657200,9
EG,1681678800,24
EG,1681700400,26
EG,1681722000,9
EG,1681743600,2
EG,1681765200,4
EG,1681786800,10
EG,1681808400,20
EG,1681830000,9
EG,1681851600,20
EG,1681873200,16
EG,1681894800,5
EG,1681916400,0
EG,1681938000,29
EG,1681959600,8
EG,1681981200,10
EG,1682002800,23
EG,1682024400,24
EG,1682046000,2
EG,1682067600,25
EG,1682089200,5
EG,1682110800,13
EG,1682132400,23
EG,1682154000,25
EG,1682175600,13
EG,1682197200,7
EG,1682218800,24
EG,1682240400,19
EG,1682262000,18
EG,1682283600,29
EG,1682305200,30
EG,1682326800,26
EG,1682348400,26
EG,1682370000,21
EG,1682391600,12
EG,1682413200,10
EG,1682434800,22
EG,1682456400,10
EG,1682478000,13
EG,1682499600,21
EG,1682521200,5
EG,1682542800,17
EG,1682564400,11
EG,1682586000,23
EG,1682607600,5
EG,1682629200,14
EG,1682650800,22
EG,1682672400,23
EG,1682694000,30
EG,1682715600,7
EG,1682737200,15
EG,1682758800,23
EG,1682780400,19
EG,1682802000,8
EG,1682823600,30
EG,1682845200,16
EG,1682866800,31
EG,1682888400,20
EH,1680296400,16
EH,1680318000,3
EH,1680339600,16
EH,1680361200,29
EH,1680382800,23
EH,1680404400,13
EH,1680426000,21
EH,1680447600,6
EH,1680469200,17
EH,1680490800,7
EH,1680512400,21
EH,1680534000,2
EH,1680555600,13
EH,1680577200,2
EH,1680598800,3
EH,1680620400,19
EH,1680642000,25
EH,1680663600,20
EH,1680685200,11
EH,1680706800,22
EH,1680728400,20
EH,1680750000,8
EH,1680771600,18
EH,1680793200,3
EH,1680814800,11
EH,1680836400,27
EH,1680858000,7
EH,1680879600,13
EH,1680901200,1
EH,1680922800,29
EH,1680944400,4
EH,1680966000,19
EH,1680987600,25
EH,1681009200,4
EH,1681030800,17
EH,1681052400,14
EH,1681074000,2
EH,1681095600,4
EH,1681117200,30
EH,1681138800,5
EH,1681160400,9
EH,1681182000,11
EH,1681203600,20
EH,1681225200,11
EH,1681246800,9
EH,1681268400,24
EH,1681290000,6
EH,1681311600,8
EH,1681333200,21
EH,1681354800,10
EH,1681376400,6
EH,1681398000,11
EH,1681419600,23
EH,1681441200,28
EH,1681462800,28
EH,1681484400,5
EH,1681506000,31
EH,1681527600,10
EH,1681549200,11
EH,1681570800,2
EH,1681592400,23
EH,1681614000,30
EH,1681635600,29
EH,1681657200,0
EH,1681678800,28
EH,1681700400,20
EH,1681722000,17
EH,1681743600,25
EH,1681765200,14
EH,1681786800,30
EH,1681808400,28
EH,1681830000,29
EH,1681851600,4
EH,1681873200,27
EH,1681894800,17
EH,1681916400,6
EH,1681938000,25
EH,1681959600,17
EH,1681981200,26
EH,1682002800,17
EH,1682024400,10
EH,1682046000,29
EH,1682067600,2
EH,1682089200,4
EH,1682110800,18
EH,1682132400,31
EH,1682154000,5
EH,1682175600,14
EH,1682197200,15
EH,1682218800,6
EH,1682240400,23
EH,1682262000,7
EH,1682283600,15
EH,1682305200,4
EH,1682326800,26
EH,1682348400,21
EH,1682370000,27
EH,1682391600,28
EH,1682413200,21
EH,1682434800,22
EH,1682456400,15
EH,1682478000,19
EH,1682499600,7
EH,1682521200,4
EH,1682542800,30
EH,1682564400,30
EH,1682586000,12
EH,1682607600,31
EH,1682629200,22
EH,1682650800,2
EH,1682672400,31
EH,1682694000,3
EH,1682715600,19
EH,1682737200,8
EH,1682758800,24
EH,1682780400,8
EH,1682802000,8
EH,1682823600,25
EH,1682845200,8
EH,1682866800,19
EH,1682888400,24
ER,1680296400,19
ER,1680318000,4
ER,1680339600,11
ER,1680361200,31
ER,1680382800,29
ER,1680404400,17
ER,1680426000,31
ER,1680447600,8
ER,1680469200,8
ER,1680490800,4
ER,1680512400,12
ER,1680534000,2
ER,1680555600,13
ER,1680577200,31
ER,1680598800,22
ER,1680620400,14
ER,1680642000,30
ER,1680663600,7
ER,1680685200,3
ER,1680706800,22
ER,1680728400,9
ER,1680750000,21
ER,1680771600,21
ER,1680793200,29
ER,1680814800,15
ER,1680836400,6
ER,1680858000,10
ER,1680879600,15
ER,1680901200,9
ER,1680922800,19
ER,1680944400,2
ER,1680966000,17
ER,1680987600,10
ER,1681009200,22
ER,1681030800,3
ER,1681052400,13
ER,1681074000,10
ER,1681095600,28
ER,1681117200,24
ER,1681138800,31
ER,1681160400,14
ER,1681182000,21
ER,1681203600,16
ER,1681225200,29
ER,1681246800,21
ER,1681268400,9
ER,1681290000,1
ER,1681311600,16
ER,1681333200,26
ER,1681354800,20
ER,1681376400,27
ER,1681398000,13
ER,1681419600,28
ER,1681441200,22
ER,1681462800,29
ER,1681484400,15
ER,1681506000,3
ER,1681527600,12
ER,1681549200,23
ER,1681570800,7
ER,1681592400,23
ER,1681614000,15
ER,1681635600,16
ER,1681657200,15
ER,1681678800,11
ER,1681700400,17
ER,1681722000,25
ER,1681743600,9
ER,1681765200,15
ER,1681786800,25
ER,1681808400,21
ER,1681830000,28
ER,1681851600,15
ER,1681873200,19
ER,1681894800,3
ER,1681916400,20
ER,1681938000,28
ER,1681959600,5
ER,1681981200,21
ER,1682002800,12
ER,1682024400,10
ER,1682046000,5
ER,1682067600,21
ER,1682089200,10
ER,1682110800,13
ER,1682132400,28
ER,1682154000,11
ER,1682175600,31
ER,1682197200,28
ER,1682218800,13
ER,1682240400,15
ER,1682262000,3
ER,1682283600,5
ER,1682305200,15
ER,1682326800,18
ER,1682348400,3
ER,1682370000,7
ER,1682391600,10
ER,1682413200,20
ER,1682434800,22
ER,1682456400,9
ER,1682478000,12
ER,1682499600,19
ER,1682521200,19
ER,1682542800,14
ER,1682564400,8
ER,1682586000,4
ER,1682607600,4
ER,1682629200,16
ER,1682650800,1
ER,1682672400,0
ER,1682694000,15
ER,1682715600,3
ER,1682737200,26
ER,1682758800,23
ER,1682780400,16
ER,1682802000,9
ER,1682823600,9
ER,1682845200,1
ER,1682866800,10
ER,1682888400,11
ES,1680296400,8
ES,1680318000,14
ES,1680339600,25
ES,1680361200,26
ES,1680382800,17
ES,1680404400,20
ES,1680426000,25
ES,1680447600,11
ES,1680469200,10
ES,1680490800,16
ES,1680512400,23
ES,1680534000,3
ES,1680555600,9
ES,1680577200,19
ES,1680598800,21
ES,1680620400,14
ES,1680642000,16
ES,1680663600,4
ES,1680685200,22
ES,1680706800,12
ES,1680728400,10
ES,1680750000,28
ES,1680771600,5
ES,1680793200,15
ES,1680814800,15
ES,1680836400,28
ES,1680858000,10
ES,1680879600,11
ES,1680901200,28
ES,1680922800,19
ES,1680944400,3
ES,1680966000,10
ES,1680987600,11
ES,1681009200,26
ES,1681030800,16
ES,1681052400,7
ES,1681074000,27
ES,1681095600,20
ES,1681117200,31
ES,1681138800,16
ES,1681160400,19
ES,1681182000,24
ES,1681203600,22
ES,1681225200,13
ES,1681246800,23
ES,1681268400,28
ES,1681290000,2
ES,1681311600,29
ES,1681333200,23
ES,1681354800,12
ES,1681376400,19
ES,1681398000,6
ES,1681419600,16
ES,1681441200,20
ES,1681462800,18
ES,1681484400,1
ES,1681506000,17
ES,1681527600,12
ES,1681549200,21
ES,1681570800,9
ES,1681592400,9
ES,1681614000,9
ES,1681635600,11
ES,1681657200,20
ES,1681678800,10
ES,1681700400,3
ES,1681722000,9
ES,1681743600,1
ES,1681765200,7
ES,1681786800,2
ES,1681808400,5
ES,1681830000,31
ES,1681851600,26
ES,1681873200,0
ES,1681894800,19
ES,1681916400,24
ES,1681938000,21
ES,1681959600,20
ES,1681981200,9
ES,1682002800,3
ES,1682024400,18
ES,1682046000,16
ES,1682067600,21
ES,1682089200,1
ES,1682110800,14
ES,1682132400,18
ES,1682154000,21
ES,1682175600,30
ES,1682197200,28
ES,1682218800,2
ES,1682240400,20
ES,1682262000,29
ES,1682283600,17
ES,1682305200,7
ES,1682326800,17
ES,1682348400,2
ES,1682370000,4
ES,1682391600,6
ES,1682413200,29
ES,1682434800,3
ES,1682456400,19
ES,1682478000,19
ES,1682499600,4
ES,1682521200,14
ES,1682542800,15
ES,1682564400,5
ES,1682586000,6
ES,1682607600,4
ES,1682629200,13
ES,1682650800,29
ES,1682672400,22
ES,1682694000,5
ES,1682715600,2
ES,1682737200,9
ES,1682758800,8
ES,1682780400,22
ES,1682802000,31
ES,1682823600,18
ES,1682845200,17
ES,1682866800,31
ES,1682888400,12
ET,1680296400,4
ET,1680318000,0
ET,1680339600,29
ET,1680361200,21
ET,1680382800,1
ET,1680404400,31
ET,1680426000,15
ET,1680447600,24
ET,1680469200,3
ET,1680490800,7
ET,1680512400,4
ET,1680534000,22
ET,1680555600,27
ET,1680577200,10
ET,1680598800,16
ET,1680620400,29
ET,1680642000,31
ET,1680663600,17
ET,1680685200,23
ET,1680706800,12
ET,1680728400,28
ET,1680750000,29
ET,1680771600,10
ET,1680793200,5
ET,1680814800,22
ET,1680836400,27
ET,1680858000,20
ET,1680879600,10
ET,1680901200,4
ET,1680922800,13
ET,1680944400,24
ET,1680966000,4
ET,1680987600,18
ET,1681009200,18
ET,1681030800,9
ET,1681052400,17
ET,1681074000,22
ET,1681095600,5
ET,1681117200,31
ET,1681138800,5
ET,1681160400,7
ET,1681182000,11
ET,1681203600,5
ET,1681225200,20
ET,1681246800,28
ET,1681268400,6
ET,1681290000,9
ET,1681311600,23
ET,1681333200,28
ET,1681354800,11
ET,1681376400,21
ET,1681398000,16
ET,1681419600,28
ET,1681441200,30
ET,1681462800,22
ET,1681484400,0
ET,1681506000,29
ET,1681527600,14
ET,1681549200,9
ET,1681570800,11
ET,1681592400,1
ET,1681614000,25
ET,1681635600,4
ET,1681657200,17
ET,1681678800,20
ET,1681700400,13
ET,1681722000,23
ET,1681743600,24
ET,1681765200,16
ET,1681786800,15
ET,1681808400,28
ET,1681830000,31
ET,1681851600,25
ET,1681873200,20
ET,1681894800,17
ET,1681916400,28
ET,1681938000,5
ET,1681959600,25
ET,1681981200,27
ET,1682002800,18
ET,1682024400,25
ET,1682046000,6
ET,1682067600,12
ET,1682089200,20
ET,1682110800,30
ET,1682132400,28
ET,1682154000,9
ET,1682175600,11
ET,1682197200,15
ET,1682218800,7
ET,1682240400,11
ET,1682262000,18
ET,1682283600,6
ET,1682305200,25
ET,1682326800,23
ET,1682348400,14
ET,1682370000,22
ET,1682391600,20
ET,1682413200,18
ET,1682434800,6
ET,1682456400,30
ET,1682478000,9
ET,1682499600,9
ET,1682521200,16
ET,1682542800,23
ET,1682564400,16
ET,1682586000,9
ET,1682607600,2
ET,1682629200,8
ET,1682650800,10
ET,1682672400,16
ET,1682694000,2
ET,1682715600,5
ET,1682737200,7
ET,1682758800,6
ET,1682780400,9
ET,1682802000,25
ET,1682823600,30
ET,1682845200,1
ET,1682866800,24
ET,1682888400,7
FI,1680296400,4
FI,1680318000,30
FI,1680339600,14
FI,1680361200,31
FI,1680382800,3
FI,1680404400,24
FI,1680426000,16
FI,1680447600,19
FI,1680469200,28
FI,1680490800,0
FI,1680512400,31
FI,1680534000,1
FI,1680555600,2
FI,1680577200,12
FI,1680598800,0
FI,1680620400,9
FI,1680642000,29
FI,1680663600,6
FI,1680685200,25
FI,1680706800,22
FI,1680728400,20
FI,1680750000,29
FI,1680771600,21
FI,1680793200,14
FI,1680814800,4
FI,1680836400,15
FI,1680858000,18
FI,1680879600,5
FI,1680901200,14
FI,1680922800,25
FI,1680944400,15
FI,1680966000,1
FI,1680987600,7
FI,1681009200,3
FI,1681030800,10
FI,1681052400,29
FI,1681074000,9
FI,1681095600,25
FI,1681117200,12
FI,1681138800,21
FI,1681160400,20
FI,1681182000,14
FI,1681203600,18
FI,1681225200,14
FI,1681246800,9
FI,1681268400,13
FI,1681290000,28
FI,1681311600,1
FI,1681333200,12
FI,1681354800,9
FI,1681376400,25
FI,1681398000,8
FI,1681419600,26
FI,1681441200,24
FI,1681462800,1
FI,1681484400,8
FI,1681506000,10
FI,1681527600,20
FI,1681549200,4
FI,1681570800,30
FI,1681592400,2
FI,1681614000,30
FI,1681635600,30
FI,1681657200,25
FI,1681678800,10
FI,1681700400,21
FI,1681722000,24
FI,1681743600,12
FI,1681765200,28
FI,1681786800,27
FI,1681808400,2
FI,1681830000,12
FI,1681851600,23
FI,1681873200,31
FI,1681894800,21
FI,1681916400,31
FI,1681938000,25
FI,1681959600,2
FI,1681981200,25
FI,1682002800,3
FI,1682024400,17
FI,1682046000,12
FI,1682067600,30
FI,1682089200,7
FI,1682110800,18
FI,1682132400,27
FI,1682154000,3
FI,1682175600,31
FI,1682197200,7
FI,1682218800,28
FI,1682240400,13
FI,1682262000,19
FI,1682283600,3
FI,1682305200,16
FI,1682326800,30
FI,1682348400,4
FI,1682370000,20
FI,1682391600,22
FI,1682413200,18
FI,1682434800,16
FI,1682456400,4
FI,1682478000,26
FI,1682499600,18
FI,1682521200,14
FI,1682542800,11
FI,1682564400,18
FI,1682586000,3
FI,1682607600,26
FI,1682629200,5
FI,1682650800,15
FI,1682672400,5
FI,1682694000,2
